,corr_true,dataset,decline_slope,exp_slope,method,run,threshold
41,0.883979233008,Can you trick them into writing their name?,-3.69273589218,-0.054478250928,word2vec,word2vec_0.30,0.30
42,0.727666562154,Can you trick them into writing their name?,-5.56468165882,-0.0740646542657,word2vec,word2vec_0.40,0.40
43,0.775895384194,Can you trick them into writing their name?,-6.11019967518,-0.0527791232034,word2vec,word2vec_0.50,0.50
44,0.851849940934,Can you trick them into writing their name?,-6.04083672818,-0.0453060232392,word2vec,word2vec_0.60,0.60
45,0.847666062818,Can you trick them into writing their name?,-5.50314288855,-0.0386114674994,word2vec,word2vec_0.70,0.70
46,0.83468959074,Can you trick them into writing their name?,-5.61760253618,-0.0378642609388,word2vec,word2vec_0.80,0.80
47,0.880118524646,Can you trick them into writing their name?,-5.57437907473,-0.0340901302261,word2vec,word2vec_0.90,0.90
48,0.0725291471253,Can you use your phone?,2.44424420589,,word2vec,word2vec_0.20,0.20
49,0.268438755633,Can you use your phone?,1.75832050286,0.0365579454071,word2vec,word2vec_0.30,0.30
50,0.572062179784,Can you use your phone?,-0.304771140357,-0.00331624168941,word2vec,word2vec_0.40,0.40
51,0.610820033815,Can you use your phone?,-1.25768264143,-0.00799231829247,word2vec,word2vec_0.50,0.50
52,0.610820033815,Can you use your phone?,-1.25768264143,-0.00799231829247,word2vec,word2vec_0.60,0.60
53,0.501361488836,Can you use your phone?,-1.93418630357,-0.0108299356829,word2vec,word2vec_0.70,0.70
54,0.501361488836,Can you use your phone?,-1.93418630357,-0.0108299356829,word2vec,word2vec_0.80,0.80
55,0.501361488836,Can you use your phone?,-1.93418630357,-0.0108299356829,word2vec,word2vec_0.90,0.90
56,0.0,"Do you have a mutual friend there you can ask, while away?",,,word2vec,word2vec_0.20,0.20
57,0.0,"Do you have a mutual friend there you can ask, while away?",,,word2vec,word2vec_0.30,0.30
58,0.0,"Do you have a mutual friend there you can ask, while away?",,,word2vec,word2vec_0.40,0.40
59,0.0,"Do you have a mutual friend there you can ask, while away?",,,word2vec,word2vec_0.50,0.50
60,0.0,"Do you have a mutual friend there you can ask, while away?",,,word2vec,word2vec_0.60,0.60
61,0.0,"Do you have a mutual friend there you can ask, while away?",,,word2vec,word2vec_0.70,0.70
62,0.0,"Do you have a mutual friend there you can ask, while away?",,,word2vec,word2vec_0.80,0.80
63,0.0,"Do you have a mutual friend there you can ask, while away?",,,word2vec,word2vec_0.90,0.90
64,0.972628782819,Do you have any other friends in common you could bring up?,7.89473684,,word2vec,word2vec_0.20,0.20
65,0.93756230225,Do you have any other friends in common you could bring up?,10.52631579,,word2vec,word2vec_0.30,0.30
66,0.934816177067,Do you have any other friends in common you could bring up?,11.2440191395,0.270395167303,word2vec,word2vec_0.40,0.40
67,0.432692704659,Do you have any other friends in common you could bring up?,3.58851675,0.0318345399673,word2vec,word2vec_0.50,0.50
68,0.601178150052,Do you have any other friends in common you could bring up?,-0.23923445,-0.00163885488217,word2vec,word2vec_0.60,0.60
69,0.954437204985,Do you have any other friends in common you could bring up?,-1.4354067,-0.00775608309684,word2vec,word2vec_0.70,0.70
70,0.954437204985,Do you have any other friends in common you could bring up?,-1.4354067,-0.00775608309684,word2vec,word2vec_0.80,0.80
71,0.954437204985,Do you have any other friends in common you could bring up?,-1.4354067,-0.00775608309684,word2vec,word2vec_0.90,0.90
72,0.459242717691,Do you know any games or songs that might prompt them?,3.0666666667,,word2vec,word2vec_0.20,0.20
73,0.917922971658,Do you know any games or songs that might prompt them?,-2.243939394,-0.0293469533438,word2vec,word2vec_0.30,0.30
74,0.883670635428,Do you know any games or songs that might prompt them?,2.556060606,0.0295414401994,word2vec,word2vec_0.40,0.40
75,0.863242592059,Do you know any games or songs that might prompt them?,6.337878788,0.059189168661,word2vec,word2vec_0.50,0.50
76,0.549455846469,Do you know any games or songs that might prompt them?,4.745454545,0.0363022594066,word2vec,word2vec_0.60,0.60
77,0.792240466524,Do you know any games or songs that might prompt them?,-2.996969697,-0.0186440482138,word2vec,word2vec_0.70,0.70
78,0.715821685765,Do you know any games or songs that might prompt them?,-6.181818182,-0.0300489876323,word2vec,word2vec_0.80,0.80
79,0.715821685765,Do you know any games or songs that might prompt them?,-6.181818182,-0.0300489876323,word2vec,word2vec_0.90,0.90
80,0.836592066636,Do you think giving an example of instances where someone said your name wrong/right would help?,0.0930780268929,0.00942655437462,word2vec,word2vec_0.20,0.20
81,0.754703530948,Do you think giving an example of instances where someone said your name wrong/right would help?,-0.497342785,-0.0150241645499,word2vec,word2vec_0.30,0.30
82,0.597508727765,Do you think giving an example of instances where someone said your name wrong/right would help?,-0.5178542875,-0.00693985482982,word2vec,word2vec_0.40,0.40
83,0.565043651516,Do you think giving an example of instances where someone said your name wrong/right would help?,-1.48799427893,-0.0110384230571,word2vec,word2vec_0.50,0.50
84,0.67890841009,Do you think giving an example of instances where someone said your name wrong/right would help?,-2.06315946,-0.0120004505077,word2vec,word2vec_0.60,0.60
85,0.663020135938,Do you think giving an example of instances where someone said your name wrong/right would help?,-0.625189535714,-0.00344765629961,word2vec,word2vec_0.70,0.70
86,0.416376891243,Do you think giving an example of instances where someone said your name wrong/right would help?,-0.639045517143,-0.00314243812403,word2vec,word2vec_0.80,0.80
87,0.416376891243,Do you think giving an example of instances where someone said your name wrong/right would help?,-0.639045517143,-0.00314243812403,word2vec,word2vec_0.90,0.90
88,0.0,Does going thru alphabet help?,,,word2vec,word2vec_0.20,0.20
89,0.0,Does going thru alphabet help?,,,word2vec,word2vec_0.30,0.30
90,0.0,Does going thru alphabet help?,,,word2vec,word2vec_0.40,0.40
91,0.0,Does going thru alphabet help?,,,word2vec,word2vec_0.50,0.50
92,0.0,Does going thru alphabet help?,,,word2vec,word2vec_0.60,0.60
93,0.0,Does going thru alphabet help?,,,word2vec,word2vec_0.70,0.70
94,0.0,Does going thru alphabet help?,,,word2vec,word2vec_0.80,0.80
95,0.0,Does going thru alphabet help?,,,word2vec,word2vec_0.90,0.90
96,0.761877245506,Exchange contact info?,-4.29292929,-0.106044456084,word2vec,word2vec_0.20,0.20
97,0.693375245009,Exchange contact info?,-2.02020202,-0.0435750878595,word2vec,word2vec_0.30,0.30
98,0.884646880169,Exchange contact info?,2.525252525,0.0444705416684,word2vec,word2vec_0.40,0.40
99,0.188982234664,Exchange contact info?,0.505050505,0.00487991864458,word2vec,word2vec_0.50,0.50
100,0.92711460313,Exchange contact info?,-5.050505055,-0.0435750878985,word2vec,word2vec_0.60,0.60
101,0.80390524748,Exchange contact info?,-0.505050505,-0.00398446483491,word2vec,word2vec_0.70,0.70
102,0.966198526579,Exchange contact info?,-7.07070707,-0.0435750878532,word2vec,word2vec_0.80,0.80
103,0.966198526579,Exchange contact info?,-7.07070707,-0.0435750878532,word2vec,word2vec_0.90,0.90
104,0.656507612594,Get lucky.,-0.129803691071,-0.0124541850445,word2vec,word2vec_0.20,0.20
105,0.224478555882,Get lucky.,1.42862274675,0.072185503687,word2vec,word2vec_0.30,0.30
106,0.399048186505,Get lucky.,3.56511811639,0.125940860056,word2vec,word2vec_0.40,0.40
107,0.155229977723,Get lucky.,3.88202248818,0.0967789873985,word2vec,word2vec_0.50,0.50
108,0.410115366507,Get lucky.,4.30962586357,0.0578313947801,word2vec,word2vec_0.60,0.60
109,0.13590954194,Get lucky.,1.16394214036,0.00981018514823,word2vec,word2vec_0.70,0.70
110,0.257848630402,Get lucky.,0.677619953214,0.00542176290786,word2vec,word2vec_0.80,0.80
111,0.257848630402,Get lucky.,0.677619953214,0.00542176290786,word2vec,word2vec_0.90,0.90
112,0.965530739812,How can you trick them into saying their name?,-4.006941334,-0.104491490473,word2vec,word2vec_0.20,0.20
113,0.87192079999,How can you trick them into saying their name?,-5.627519033,-0.0874218677943,word2vec,word2vec_0.30,0.30
114,0.906833009965,How can you trick them into saying their name?,-7.37348858,-0.0846189954174,word2vec,word2vec_0.40,0.40
115,0.736394262809,How can you trick them into saying their name?,-4.529780565,-0.0447076127034,word2vec,word2vec_0.50,0.50
116,0.969535170922,How can you trick them into saying their name?,-5.632557097,-0.034594490063,word2vec,word2vec_0.60,0.60
117,0.969535170922,How can you trick them into saying their name?,-5.632557097,-0.034594490063,word2vec,word2vec_0.70,0.70
118,0.969535170922,How can you trick them into saying their name?,-5.632557097,-0.034594490063,word2vec,word2vec_0.80,0.80
119,0.969535170922,How can you trick them into saying their name?,-5.632557097,-0.034594490063,word2vec,word2vec_0.90,0.90
120,0.184887151218,How can you use social media?,0.408781798818,,word2vec,word2vec_0.20,0.20
121,0.260650432373,How can you use social media?,0.880768145853,,word2vec,word2vec_0.30,0.30
122,0.657105659404,How can you use social media?,-0.13993464778,-0.00171879441022,word2vec,word2vec_0.40,0.40
123,0.40904844181,How can you use social media?,0.778335574044,0.0162877056368,word2vec,word2vec_0.50,0.50
124,0.312870868786,How can you use social media?,1.35475122218,0.0244822532444,word2vec,word2vec_0.60,0.60
125,0.468401425291,How can you use social media?,2.8034368722,0.0379114402166,word2vec,word2vec_0.70,0.70
126,0.581161378185,How can you use social media?,1.06755460484,0.0108962669937,word2vec,word2vec_0.80,0.80
127,0.48803343887,How can you use social media?,0.0509063827033,0.000676674525469,word2vec,word2vec_0.90,0.90
128,0.83223971945,How do you trigger your memory?,-9.375,-0.102059991328,word2vec,word2vec_0.20,0.20
129,0.872979711473,How do you trigger your memory?,-11.25,-0.102059991328,word2vec,word2vec_0.30,0.30
130,0.877641762775,How do you trigger your memory?,-15.0,-0.102059991328,word2vec,word2vec_0.40,0.40
131,0.720576692123,How do you trigger your memory?,-8.75,-0.0536049848239,word2vec,word2vec_0.50,0.50
132,1.0,How do you trigger your memory?,-9.375,-0.0450883151745,word2vec,word2vec_0.60,0.60
133,1.0,How do you trigger your memory?,-6.25,-0.0289959734888,word2vec,word2vec_0.70,0.70
134,0.0,How do you trigger your memory?,0.0,0.0,word2vec,word2vec_0.80,0.80
135,0.0,How do you trigger your memory?,0.0,0.0,word2vec,word2vec_0.90,0.90
136,0.507486431184,"How do you try to remember other things? What memory tricks might you use (e.g., associations, images)?",4.2753623192,,word2vec,word2vec_0.20,0.20
137,0.708205058026,"How do you try to remember other things? What memory tricks might you use (e.g., associations, images)?",1.88405797,0.0356480212518,word2vec,word2vec_0.30,0.30
138,0.929386446827,"How do you try to remember other things? What memory tricks might you use (e.g., associations, images)?",-4.287439613,-0.04447948364,word2vec,word2vec_0.40,0.40
139,0.859491706309,"How do you try to remember other things? What memory tricks might you use (e.g., associations, images)?",-1.123188406,-0.0102912275035,word2vec,word2vec_0.50,0.50
140,0.714752636511,"How do you try to remember other things? What memory tricks might you use (e.g., associations, images)?",-3.514492756,-0.0240184746882,word2vec,word2vec_0.60,0.60
141,0.50835224672,"How do you try to remember other things? What memory tricks might you use (e.g., associations, images)?",2.258454105,0.0148204270241,word2vec,word2vec_0.70,0.70
142,0.50835224672,"How do you try to remember other things? What memory tricks might you use (e.g., associations, images)?",2.258454105,0.0148204270241,word2vec,word2vec_0.80,0.80
143,0.50835224672,"How do you try to remember other things? What memory tricks might you use (e.g., associations, images)?",2.258454105,0.0148204270241,word2vec,word2vec_0.90,0.90
144,1.0,How do you usually remember stuff?,-10.22727273,-0.13830269821,word2vec,word2vec_0.20,0.20
145,1.0,How do you usually remember stuff?,-10.22727273,-0.13830269821,word2vec,word2vec_0.30,0.30
146,1.0,How do you usually remember stuff?,7.95454545,0.0835460514066,word2vec,word2vec_0.40,0.40
147,1.0,How do you usually remember stuff?,7.95454545,0.0835460514066,word2vec,word2vec_0.50,0.50
148,1.0,How do you usually remember stuff?,13.63636364,0.104735350545,word2vec,word2vec_0.60,0.60
149,1.0,How do you usually remember stuff?,13.63636364,0.104735350545,word2vec,word2vec_0.70,0.70
150,1.0,How do you usually remember stuff?,6.81818182,0.0377885608991,word2vec,word2vec_0.80,0.80
151,1.0,How do you usually remember stuff?,6.81818182,0.0377885608991,word2vec,word2vec_0.90,0.90
152,0.699312726868,How might you involve technology?,-0.252226615333,-0.0066231587665,word2vec,word2vec_0.20,0.20
153,0.390050147065,How might you involve technology?,-1.500556559,-0.0260749491609,word2vec,word2vec_0.30,0.30
154,0.422129851475,How might you involve technology?,-0.525237073833,-0.00606775081127,word2vec,word2vec_0.40,0.40
155,0.487683205693,How might you involve technology?,1.7668979665,0.0180343058189,word2vec,word2vec_0.50,0.50
156,0.669372264748,How might you involve technology?,0.706405883333,0.00580690996089,word2vec,word2vec_0.60,0.60
157,0.524963619514,How might you involve technology?,1.490913468,0.0115774191025,word2vec,word2vec_0.70,0.70
158,0.495021131627,How might you involve technology?,2.54849528083,0.0180692263061,word2vec,word2vec_0.80,0.80
159,0.495196524151,How might you involve technology?,1.54437135383,0.0102356664476,word2vec,word2vec_0.90,0.90
160,0.98867881002,"If the name is difficult and you forget it, will you keep asking them for their name? Or would you give them a nickname?",-13.18181818,-0.233680708657,word2vec,word2vec_0.20,0.20
161,0.980318082956,"If the name is difficult and you forget it, will you keep asking them for their name? Or would you give them a nickname?",-6.363636365,-0.083165710905,word2vec,word2vec_0.30,0.30
162,0.881658717158,"If the name is difficult and you forget it, will you keep asking them for their name? Or would you give them a nickname?",-9.545454545,-0.0831657108784,word2vec,word2vec_0.40,0.40
163,0.85890686943,"If the name is difficult and you forget it, will you keep asking them for their name? Or would you give them a nickname?",-8.18181818,-0.0496923160555,word2vec,word2vec_0.50,0.50
164,0.85890686943,"If the name is difficult and you forget it, will you keep asking them for their name? Or would you give them a nickname?",-8.18181818,-0.0496923160555,word2vec,word2vec_0.60,0.60
165,0.85890686943,"If the name is difficult and you forget it, will you keep asking them for their name? Or would you give them a nickname?",-8.18181818,-0.0496923160555,word2vec,word2vec_0.70,0.70
166,0.661904546382,"If the name is difficult and you forget it, will you keep asking them for their name? Or would you give them a nickname?",-3.636363635,-0.020696342571,word2vec,word2vec_0.80,0.80
167,0.661904546382,"If the name is difficult and you forget it, will you keep asking them for their name? Or would you give them a nickname?",-3.636363635,-0.020696342571,word2vec,word2vec_0.90,0.90
168,0.595549242569,"If you could step out of the situation/environment (e.g., go somewhere else and come back) for 15-20 minutes, what might you do?",-1.82045604214,-0.0712213282241,word2vec,word2vec_0.20,0.20
169,0.349098516758,"If you could step out of the situation/environment (e.g., go somewhere else and come back) for 15-20 minutes, what might you do?",-2.84530625514,-0.0581918643669,word2vec,word2vec_0.30,0.30
170,0.873972405726,"If you could step out of the situation/environment (e.g., go somewhere else and come back) for 15-20 minutes, what might you do?",-9.95756112857,-0.0918525797318,word2vec,word2vec_0.40,0.40
171,0.860589205759,"If you could step out of the situation/environment (e.g., go somewhere else and come back) for 15-20 minutes, what might you do?",-8.44953152314,-0.0667129802823,word2vec,word2vec_0.50,0.50
172,0.989931108794,"If you could step out of the situation/environment (e.g., go somewhere else and come back) for 15-20 minutes, what might you do?",-8.86328725029,-0.0481162369939,word2vec,word2vec_0.60,0.60
173,0.959358284681,"If you could step out of the situation/environment (e.g., go somewhere else and come back) for 15-20 minutes, what might you do?",-4.00307219657,-0.0190378138202,word2vec,word2vec_0.70,0.70
174,0.959358284681,"If you could step out of the situation/environment (e.g., go somewhere else and come back) for 15-20 minutes, what might you do?",-4.00307219657,-0.0190378138202,word2vec,word2vec_0.80,0.80
175,0.959358284681,"If you could step out of the situation/environment (e.g., go somewhere else and come back) for 15-20 minutes, what might you do?",-4.00307219657,-0.0190378138202,word2vec,word2vec_0.90,0.90
176,-0.127256953127,"Imagine if you had a different persona (e.g., a politician collecting signatures). What strategies might be available to you?",3.333333335,0.0624693683313,word2vec,word2vec_0.20,0.20
177,0.636284762773,"Imagine if you had a different persona (e.g., a politician collecting signatures). What strategies might be available to you?",3.333333335,0.0334733948308,word2vec,word2vec_0.30,0.30
178,0.35921060421,"Imagine if you had a different persona (e.g., a politician collecting signatures). What strategies might be available to you?",1.666666665,0.0140143617866,word2vec,word2vec_0.40,0.40
179,0.35921060421,"Imagine if you had a different persona (e.g., a politician collecting signatures). What strategies might be available to you?",1.666666665,0.0140143617866,word2vec,word2vec_0.50,0.50
180,0.877799578367,"Imagine if you had a different persona (e.g., a politician collecting signatures). What strategies might be available to you?",1.666666665,0.0140143617866,word2vec,word2vec_0.60,0.60
181,0.917662935509,"Imagine if you had a different persona (e.g., a politician collecting signatures). What strategies might be available to you?",0.0,0.0,word2vec,word2vec_0.70,0.70
182,0.917662935509,"Imagine if you had a different persona (e.g., a politician collecting signatures). What strategies might be available to you?",0.0,0.0,word2vec,word2vec_0.80,0.80
183,0.917662935509,"Imagine if you had a different persona (e.g., a politician collecting signatures). What strategies might be available to you?",0.0,0.0,word2vec,word2vec_0.90,0.90
184,0.965757158332,Lead them on...,-6.621794871,-0.115905791954,word2vec,word2vec_0.20,0.20
185,0.786974251356,Lead them on...,-12.318376068,-0.133514917876,word2vec,word2vec_0.30,0.30
186,0.410857601272,Lead them on...,-9.318376068,-0.0896765071726,word2vec,word2vec_0.40,0.40
187,0.481559989447,Lead them on...,-4.581196581,-0.0286380187875,word2vec,word2vec_0.50,0.50
188,0.566317758488,Lead them on...,-10.794871795,-0.0568246471866,word2vec,word2vec_0.60,0.60
189,0.550224102236,Lead them on...,-8.73931624,-0.044359469551,word2vec,word2vec_0.70,0.70
190,0.550224102236,Lead them on...,-8.73931624,-0.044359469551,word2vec,word2vec_0.80,0.80
191,0.550224102236,Lead them on...,-8.73931624,-0.044359469551,word2vec,word2vec_0.90,0.90
192,0.0640608512536,"People's names are often on objects (e.g., driver's license). What other objects might their names be on? How might you exploit this fact?",0.22419750722,,word2vec,word2vec_0.20,0.20
193,0.638539657342,"People's names are often on objects (e.g., driver's license). What other objects might their names be on? How might you exploit this fact?",-0.603020549861,-0.0111702003361,word2vec,word2vec_0.30,0.30
194,0.467529443866,"People's names are often on objects (e.g., driver's license). What other objects might their names be on? How might you exploit this fact?",-0.739531446935,-0.00995548936049,word2vec,word2vec_0.40,0.40
195,0.540216870284,"People's names are often on objects (e.g., driver's license). What other objects might their names be on? How might you exploit this fact?",-1.17807832692,-0.0121264485019,word2vec,word2vec_0.50,0.50
196,0.593260915125,"People's names are often on objects (e.g., driver's license). What other objects might their names be on? How might you exploit this fact?",-0.951954040117,-0.00913558985049,word2vec,word2vec_0.60,0.60
197,0.561252366794,"People's names are often on objects (e.g., driver's license). What other objects might their names be on? How might you exploit this fact?",-1.17361292082,-0.00893865805695,word2vec,word2vec_0.70,0.70
198,0.574689354984,"People's names are often on objects (e.g., driver's license). What other objects might their names be on? How might you exploit this fact?",-1.39486786724,-0.00977418428571,word2vec,word2vec_0.80,0.80
199,0.630254485189,"People's names are often on objects (e.g., driver's license). What other objects might their names be on? How might you exploit this fact?",-1.3579876946,-0.0093157571894,word2vec,word2vec_0.90,0.90
200,0.509693478783,"People's names often mean something (e.g., associated with Nicknames, named after family members). How might you exploit this fact?",-0.528721901279,-0.0229324772035,word2vec,word2vec_0.20,0.20
201,0.62604652924,"People's names often mean something (e.g., associated with Nicknames, named after family members). How might you exploit this fact?",0.393813859407,0.0117920463304,word2vec,word2vec_0.30,0.30
202,0.614229093174,"People's names often mean something (e.g., associated with Nicknames, named after family members). How might you exploit this fact?",-0.307907982181,-0.00467885174968,word2vec,word2vec_0.40,0.40
203,0.389811756895,"People's names often mean something (e.g., associated with Nicknames, named after family members). How might you exploit this fact?",0.046557983848,0.000630830582068,word2vec,word2vec_0.50,0.50
204,0.381501348874,"People's names often mean something (e.g., associated with Nicknames, named after family members). How might you exploit this fact?",-0.211680654755,-0.00112496856564,word2vec,word2vec_0.60,0.60
205,0.405495593913,"People's names often mean something (e.g., associated with Nicknames, named after family members). How might you exploit this fact?",-1.1566594939,-0.00603147925149,word2vec,word2vec_0.70,0.70
206,0.514071081788,"People's names often mean something (e.g., associated with Nicknames, named after family members). How might you exploit this fact?",-0.848297215809,-0.00414596289111,word2vec,word2vec_0.80,0.80
207,0.514071081788,"People's names often mean something (e.g., associated with Nicknames, named after family members). How might you exploit this fact?",-0.848297215809,-0.00414596289111,word2vec,word2vec_0.90,0.90
208,0.649121131773,"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",-1.51527292097,-0.043869188017,word2vec,word2vec_0.20,0.20
209,0.737622432456,"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",-4.7059104203,-0.0604518212833,word2vec,word2vec_0.30,0.30
210,0.728642408716,"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",-5.36716835952,-0.0504404427128,word2vec,word2vec_0.40,0.40
211,0.769552942033,"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",-5.37090286036,-0.0445100196489,word2vec,word2vec_0.50,0.50
212,0.696808898242,"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",-4.33570290097,-0.0321534817232,word2vec,word2vec_0.60,0.60
213,0.815044510178,"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",-5.38671098612,-0.0322312460661,word2vec,word2vec_0.70,0.70
214,0.824515318028,"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",-4.27141762152,-0.0240879514774,word2vec,word2vec_0.80,0.80
215,0.83351294394,"Think about specific social settings (e.g., weddings, game nights, bars). What features of the social setting might you leverage? For example, who or what is in your environment that might be helpful?",-3.63631785873,-0.0198483631981,word2vec,word2vec_0.90,0.90
216,0.917119569935,Try talking about the past with them?,-3.360224089,-0.0519772883984,word2vec,word2vec_0.20,0.20
217,0.83407405147,Try talking about the past with them?,-2.567787114,-0.0207494344901,word2vec,word2vec_0.30,0.30
218,0.906953371289,Try talking about the past with them?,-1.803921569,-0.0124307494541,word2vec,word2vec_0.40,0.40
219,0.906953371289,Try talking about the past with them?,-1.803921569,-0.0124307494541,word2vec,word2vec_0.50,0.50
220,-0.50750892673,Try talking about the past with them?,0.484033613,0.0030940154907,word2vec,word2vec_0.60,0.60
221,0.953910530672,Try talking about the past with them?,-6.252100841,-0.0303319166365,word2vec,word2vec_0.70,0.70
222,0.953910530672,Try talking about the past with them?,-6.252100841,-0.0303319166365,word2vec,word2vec_0.80,0.80
223,0.953910530672,Try talking about the past with them?,-6.252100841,-0.0303319166365,word2vec,word2vec_0.90,0.90
224,-1.0,Use a party game.,0.88888889,0.0334237555304,word2vec,word2vec_0.20,0.20
225,-1.0,Use a party game.,1.77777778,0.0334237555304,word2vec,word2vec_0.30,0.30
226,-1.0,Use a party game.,1.11111111,0.0122344564046,word2vec,word2vec_0.40,0.40
227,1.0,Use a party game.,-5.11111111,-0.0379321530408,word2vec,word2vec_0.50,0.50
228,1.0,Use a party game.,6.88888889,0.0463887326592,word2vec,word2vec_0.60,0.60
229,1.0,Use a party game.,1.33333333,0.0086001717402,word2vec,word2vec_0.70,0.70
230,1.0,Use a party game.,-1.77777778,-0.0100419383065,word2vec,word2vec_0.80,0.80
231,1.0,Use a party game.,-1.77777778,-0.0100419383065,word2vec,word2vec_0.90,0.90
232,0.905935125811,Use or create nicknames. Be sly!,-2.76878694,-0.0629332433416,word2vec,word2vec_0.20,0.20
233,0.906993994249,Use or create nicknames. Be sly!,-3.257247395,-0.0516727431773,word2vec,word2vec_0.30,0.30
234,0.996795967411,Use or create nicknames. Be sly!,-5.822403603,-0.0612299094255,word2vec,word2vec_0.40,0.40
235,0.959070914355,Use or create nicknames. Be sly!,-10.98283141,-0.093229692895,word2vec,word2vec_0.50,0.50
