u4aaBpqaqEBZsTCRk,Check,A38IKAJN1GUHB,1462238562180,restaurants,,billing
4QpCa7DWtoPX2Qmvh,can calculate tip or total of dinner,AGFWV1U4CJXP5,1462242778040,restaurants,,billing
LqKtJWdGyx3o75W8n,use to pay your bill (touchscreen),ANZUE8VX5IMDO,1462238506230,restaurants,,billing
bBCnBfwDrkMEqn4T7,It can be used to let people interact at different tables.,A3MPHGI584PR1U,1462241692570,restaurants,,commuication
pJfsdJT9HtBwfmaST,could send message to teacher with question,ABO9F0JD9NN54,1462287002580,restaurants,,communication
tN9mHtg2gt38Ehzup,complaint board,ANZUE8VX5IMDO,1462238473320,restaurants,,communication
utPZCPkET7M3Se5d3,request board,ANZUE8VX5IMDO,1462238483480,restaurants,,communication
k33wgKfPdjnd8RDKp,used for the cooks to help remember a recipe or order,A3FOKP72T5I4FR,1462288358650,restaurants,,cooks
jBrDgwzHs3vpf6iXY,It can be used to let the people see a projection of what is going on in the kitchen.,A3MPHGI584PR1U,1462241672360,restaurants,,cooks
X4As7GGpPEZoWZ2NY,table cloths could display approximate time left before food arrives,ADJ9I7ZBFYFH7,1463634147690,restaurants,,cooks
T5j9ym78YSFE7FKyf,Add a food tracker. Your pizza is on its way!,AEKOPV99Z7L85,1463631619680,restaurants,,cooks
RyyxupEGboHFjh43f,There would be a small screen showing how the chefs and cooks are preparing your meal that you ordered. It will be a behind-the-scenes situation. You are not sure what to order and can pick out how the food is prepared. There are different images of the meal so it gives you a better idea on what to order.,AGFWV1U4CJXP5,1462243199000,restaurants,,cooks
hZACLyFtKRpPZvyud,Display news or social media interests.,A23S3TBFRILU5H,1463631542780,restaurants,,current info
HacdzM74GPQEGqdgf,Give info about the waiter/waitress,A23S3TBFRILU5H,1463631586430,restaurants,,current info
W68NfzrzhDdEGwzD2,attach the wash cloths in bathroom with misc info or announcements,A2HNL20X0Q9BP0,1462786549450,restaurants,,current info
J6GXxB3LmbPbWybLq,attach to tablecloth and show decorative affects and announcements,A2HNL20X0Q9BP0,1462786462250,restaurants,,current info
Wkxg4nSGYLNuCL9wH,to present panflets,A36K6LJ76K89I9,1463632440150,restaurants,,current info
wRSmRvH3H2n9b5MwJ,to show news with animated clips,A36K6LJ76K89I9,1463632450450,restaurants,,current info
9jjWPx7vDXXXsGxSu,used as a weather map in restaurants,A3FOKP72T5I4FR,1462288340300,restaurants,,current info
qYXSMKRkHvFvY9PcW,reading articles or social media while waiting for meal,AGFWV1U4CJXP5,1462242863450,restaurants,,current info
aN8WgRXmmw6boiwzv,"holidays, wait staff could do something festuve",A13XNKKN2LI6DF,1462291535450,restaurants,,decoration
yJg9uDHXDuZBScuya,Placemats,A23S3TBFRILU5H,1463631507540,restaurants,,decoration
dg7vs3v2WfXZcWoD8,attach to curtain cloths for extra decor affects,A2HNL20X0Q9BP0,1462786415330,restaurants,,decoration
YbsLQBucvziF44qGq,changing flags,A32QJF67JMJFKX,1462238623680,restaurants,,decoration
L9hMQQjGGCWAijgdp,"You could have it like the beer flags you see at sports bars. You could have one flag that constantly changes countries or team allegiances. I realize that the beer flags are to decorate space, so it wouldn't replace them, it would just be a cooler version that you could hang up. I think it would be neat to see a bunch of countries flags being represented on one surface. That seems poetic in a way. The flags could also have advertising, or whatever you see fit for something like that.",A32QJF67JMJFKX,1462238998070,restaurants,,decoration
83xfBZFF78H2kYhSF,use it to display blur prints,A36K6LJ76K89I9,1463632435150,restaurants,,decoration
cW3XqcJedCmwyeg6p,used as changing picture on the wall,A3FOKP72T5I4FR,1462288210260,restaurants,,decoration
d2ZcN9F2RpuPGJm7p,Display different images on the wall and windows to enhance dining experience,A4E1UYPDHE8D8,1462288573330,restaurants,,decoration
nNXCqwtmvyEHmtW7b,images of food items not on the menu,AGFWV1U4CJXP5,1462242812410,restaurants,,decoration
6XJGL9nwbwtmTDsDj,interactive place mats,AS7WV8YWOEO55,1462238549370,restaurants,,decoration
tSg2BAbgSZG6b6Xxb,as wall decor that could be changed easily to fit the time of year or local events.,AW93XM2IGP2NY,1462784743440,restaurants,,decoration
XPYcaYggm4zu6pA9Q,Use as napkin,A23S3TBFRILU5H,1463631608060,restaurants,,decoration; functional
qhJMASBBN4SoPX3Fj,Used as a light for table.,A23S3TBFRILU5H,1463631570290,restaurants,,decoration; functional
eoKHzAaYXWyEpRh6H,"I like the idea of having these on each desk at school the best. I think that it could attach to the table and allow kids to see a copy of the board up close to them and it could be intractable so they could highlight key parts or in math maybe try to solve along with the teacher. There could be a button that allows them to send the teacher a question in private. it could have the ability to record parts of the lesson in either audio or visual formats and could screen shot things like home work or even just have it auto saved in a file so you never forget what it was you had to do again. While they would remain at school on each desk it could be a personal account you log into from any system. It would have to auto log people at the end of each class. You would have a special pen to write on it with, would save so many trees and normal pens. It would have no gaming or chatting (outside of with the teacher). Well, maybe limited chatting for group work.",ABO9F0JD9NN54,1462287526940,restaurants,,education
cqu4ZNa9YjcaCEXXq,interactive display on school desks,ABO9F0JD9NN54,1462286990060,restaurants,,education
zadHF5PqAwk32DkM9,"It could display a television or computer monitor which patrons could lay across the table of seat and watch or interact with.
 It could be to display the menu, or games, or a bingo board if the bar play bar bingo. It could also be a person tv monitor so you could watch a sporting event at your table.",A13XNKKN2LI6DF,1462292005510,restaurants,,entertainment
TFGKQzZTrMWjoEode,attach to napkins and show entertainment,A2HNL20X0Q9BP0,1462786433220,restaurants,,entertainment
SiSPazSwbcBzsict2,display games on tablecloth,A2HNL20X0Q9BP0,1462786389550,restaurants,,entertainment
5Ka4yMLK4qy7PwTBn,"Many reseteraunts have kids menus for children to keep them entertained while waiting for the food. Other reseteraunts have even expanded upon this concept of entertainment while waiting and introduced tablets or stationary table set electronics systems wtth games and trivia on them so adults can enjoy it too. I believe this invention or ""fabric display"" could now take this interactive experience one step further and with a proper tablecloth, turn the entire table top into an interactive display for the family to enjoy. There could be games for children, trivia for the whole family, interactive coloring books, etc. In fact, it doesn't have to stop there and be just about games. You could display the menus directly on the table, have video entertainment available for families that do not wish to play games or do not have children with them so they can watch television, youtube type videos or watch movies while waiting. Take it even further! - Display readable books so that guests by themselves can read a book while waiting, have visual displays that go along with music to keep people entertained, turn the table into a passive part of the art decor by just changing the look of it - it doesn't have to be interactive. A seafood resteraunt with tables that look like flowing water or crab pots, a family resteraunt wihere after the food arrives and games are done the table can be set to be pokemon themed, or ninja turtle themed, whatever it is the resteraunt wants to offer and the family/patrons choose. The possibilities are limitless man - FUNCTIONAL FABRIC DISPLAY DINING TABLES - GRAB THE FUTURE BY THE TABLES.",A2HNL20X0Q9BP0,1462786892780,restaurants,,entertainment
RawezYQr7gF2mEgeF,home video,A32QJF67JMJFKX,1462238513750,restaurants,,entertainment
jvHhNLjuiSXxPb7Pn,movies,A32QJF67JMJFKX,1462238531360,restaurants,,entertainment
naoanicinX8LEYxFB,animate cartoons,A36K6LJ76K89I9,1463632526180,restaurants,,entertainment
yCstBFxLPA83uCrEv,television display,A38IKAJN1GUHB,1462238523450,restaurants,,entertainment
YKT83EuuHDjwMbs5K,"I think I would like to see an entertainment display that uses the fabric projection so that it can be used for a large scale display that everyone can see. The TV's in bars and restaurants can only be so big, and the fabric projection can make it so that the display in larger and more captivating.",A3MPHGI584PR1U,1462242085280,restaurants,,entertainment
mPZKLCX87kcW6Hazu,The display can be used to show sports and entertainment on a large scale.,A3MPHGI584PR1U,1462241599430,restaurants,,entertainment
i8MP45Kjm7G4Z7mCT,TV screens at tables rather than on walls so customers can watch what they want,AS7WV8YWOEO55,1462238609330,restaurants,,entertainment
ZwoHzsjDwD2zyPRDd,Simple games that could be played at the table on a napkin while the guest waits for their order,AW93XM2IGP2NY,1462784690820,restaurants,,entertainment
mNEWEXssNCQesFSHe,"The device could be affixed to the table. When the server takes the guest order they could afterwards lay a clean napkin down on the table and clip it in.
 
  A interface displays a choice of a few quick and simple games that could be played along with a few other options. Maybe history of the restaurant or area that the guest could read. 
 
  This could be expanded into a points program. Where the games could get the guest points that go to a loyalty card and can be used to get prizes like a free appetizer for example.",AW93XM2IGP2NY,1462785230640,restaurants,,entertainment; billing
q5phm6zKGPP857KX3,a interactive history of the proprietors / restaurants history,A11EOU75NFP39H,1462784604430,restaurants,,history
Wt49qphmnoEHfeNvE,"an interactive guide that is based off the website/menu of the restaurant. from there you can view the history of the restaurant. you can view an interactive menu, with drinks and food. within that menu you can view when wines were made, watch a video of the vineyard they are from, you can see recommendations of mixed drinks from your preferred liqour, you can view calories and or origins of these drinks, you can order expensive aged liqour and videos of the process of making it. for the menu you can login and view past purchases, recommendations. what is in season, what calories/nutrition info, also videos on where the dish was from. you can also take a video tour of the places the food is inspired from. also sign up for newsletters and have local attractions for after you eat... dance clubs, carriage rides, beaches, theatres, theme parks, attractions for tourists not familiar with the area.",A11EOU75NFP39H,1462785101280,restaurants,,history
nr4yvidnxw2EAzRWx,the history of certain food items and their origins,A11EOU75NFP39H,1462784548720,restaurants,,history
bs9Ev6B3h2e8k3doF,Show Restaurant History,A23S3TBFRILU5H,1463631646010,restaurants,,history
aFT6WvqteaWXAbMdy,history of the food,AGFWV1U4CJXP5,1462242730270,restaurants,,history
25bPEXyhP5WM2bpqx,interactive cocktail napkins that give info about,AS7WV8YWOEO55,1462238503500,restaurants,,info
ugNZpTbnAajNujxFn,kids could wear it and make fun dresigns to keep busy,A13XNKKN2LI6DF,1462291651770,restaurants,,kids
bePuhiRhNNzxon9wu,Kids drawing pad,A23S3TBFRILU5H,1463631596620,restaurants,,kids
CTY3weGfPmrcFmqmf,let kids attach to shirts for fun,A2HNL20X0Q9BP0,1462786402840,restaurants,,kids
fBXBRHXpvd629wcfS,interactive tablecloth to keep kids occupied,A3FOKP72T5I4FR,1462288194870,restaurants,,kids
o7yCSWWR2y2WWW7KK,Some people have a hard time when they bring their kids to eat. It could be used as an interactive tablecloth that helps to keep the kids entertained and calm so that the whole family can enjoy a night out.,A3FOKP72T5I4FR,1462288689070,restaurants,,kids
SQLgtAjgWqNttHGNA,Give ideas for outings in the town/city,A23S3TBFRILU5H,1463631659200,restaurants,,local attractions
rgwxAegrtJvNkwKeB,modern maps,A36K6LJ76K89I9,1463632578420,restaurants,,map
5Wk9aAiHDAhot3iY5,Give directions for bathroom,A38IKAJN1GUHB,1462238633680,restaurants,,map
sjdGm9GKvQqJGaKyR,happy hour specials,A11EOU75NFP39H,1462784506850,restaurants,,menu
PkKsqCXQFQb79kF7i,the next weeks deals,A11EOU75NFP39H,1462784611850,restaurants,,menu
kwXChuyWt6aZd6n9H,bartender could display drink ideas,A13XNKKN2LI6DF,1462291518070,restaurants,,menu
wjfYHL2yNZbZJ4vJm,"Specific menus, drinks, desserts, appetizers,etc.",A23S3TBFRILU5H,1463631530140,restaurants,,menu
CWM6CZeB3nRAxQmic,menu,A32QJF67JMJFKX,1462238497610,restaurants,,menu
PB35jzH3iNZJcCf7y,Specials,A38IKAJN1GUHB,1462238548750,restaurants,,menu
suSef2f83zkNqrxs4,"Use the technology as a way for the Chef to announce specials or desserts.
 
 The customer would be able to see and hear the Chef describe and prepare the dish. Dessert sales should go up just due to the process of seeing the dish prepared instead of only being asked by the sever at the end ""Save any room for dessert?""",A38IKAJN1GUHB,1462238988500,restaurants,,menu
9zCLN6R2592bauo7Z,you could use this to make a list of the specials.,A3MPHGI584PR1U,1462241714770,restaurants,,menu
6dex9MfK46rFf7boK,Table cloth can display relevant ad or meal suggestion to raise revenue,A4E1UYPDHE8D8,1462288615340,restaurants,,menu
8GcPx2X5WuQsHdu2F,something could show which dishes are more popular today,ADJ9I7ZBFYFH7,1463634275700,restaurants,,menu
i3owoZiP6wbWyW8Li,table cloths could be menus,ADJ9I7ZBFYFH7,1463634156670,restaurants,,menu
Zx5GkEeQGFSg8f9vm,Pictures of what your food will look like.,AEKOPV99Z7L85,1463631630580,restaurants,,menu
AAW8xjLiuRot5J3dr,being able to ask for specific ingredients,AGFWV1U4CJXP5,1462242788350,restaurants,,menu
Ra6mvDYNwZA2XQTes,different images of dish photographed by customers,AGFWV1U4CJXP5,1462242761100,restaurants,,menu
4mQH37RizGW3KKKnX,menu with list of food items,AGFWV1U4CJXP5,1462242719480,restaurants,,menu
9gczFAu7cBD7KgLyC,waiter could use to announce specials,ANZUE8VX5IMDO,1462238552000,restaurants,,menu
SAfmENb63Anq8J6Tr,"Utilize the table cloth to its full potential by showing multimedia content that include ads, videos of food being prepare, and also meals suggestion. All of these content have to potential of increasing sales for the restaurant and also encourage customers to try out new dishes that they might not know of. For the ads the restaurant can sell ad space to certain selected partners like cookware maker, appliance makers, other restaurants not in direct competition, entertainment like movie theaters and local festivals. Customers could also order their food through an interactive menu right on the table cloth. This would eliminate the wait time and ensure the customers receive their food faster. If they have questions they could also call an waiter over or perhaps they can go through a list from the menu and find their answers. Once they placed their orders, it will show an estimate time and also a live cam of the food preparation.",A4E1UYPDHE8D8,1462289343500,restaurants,,"menu, cooks, "
H9tAypJ6uQoihG5JY,"The waiter could wear a shirt that would incorporate all the restaurant functions into one touch screen. You could order your meal, receive your bill and pay it all while simply touching the shirt. You could even pay the tip and leave comments or suggestions. This also simply be built into a tablecloth which would be even more convenient and practical. Each table would contain all the necessary functions available at your fingertips and incorporated into a beautifully designed tablecloth.",ANZUE8VX5IMDO,1462238960300,restaurants,,"menu; billing, waiter"
9BfqJW5nC4ZEtZ7MT,"I think it would be best if the fabric display could work as tablet option or timed option. As it idles it would be ideal for it to be a neutral, inviting color. It would work as a place mat or light for the table. Once the guests arrives, the menu should be displayed for ordering. The guests should be able to see all the menus and specials. After the order is done. the adults could view the history and waiter/waitress info. The kids should have an option to color or draw on the fabric. This will keep them busy. In addition to the history, the adults should be able to explore activities within the city and some advertising deals. When the food arrives, the fabric display could be used as a place mat warmer or cooler.to keep the food at a good temp. Once the guests are finished the bill could appear on the display to save paper. There should be a statement of thanks, appreciation, and satisfaction for the guests to turn them into repeat customers.",A23S3TBFRILU5H,1463632031030,restaurants,,menu; history; entertainment; kids; local attractions
aC68hRWhWSZD6uNQ2,attach to waiters shirts to show misc info like specials,A2HNL20X0Q9BP0,1462786450240,restaurants,,menu; mobile
iMNtBpT7pDmx9cif2,"If each tablecloth was interactive and included a menu, this could save quite a lot of time. The customer could flip through the menu right there without having to wait for a server. And the customer could find out different things about each menu item, such as calorie content, allergies, etc. In addition, the customer could order directly from the tablecloth. The information would be sent directly to the kitchen, without the need for a server. This would eliminate any possible mix-up with ordering. And the server would only have to bring the food and beverages to the table, and clear plates that are empty. And when the customer wants the bill, they simply have to communicate that to the tablecloth, without having to wait for or wave down a server.",ADJ9I7ZBFYFH7,1463634618730,restaurants,,menu; waiter
Bm7hwsmdYKuMtJfBh,menu with recipes linked to it,AGFWV1U4CJXP5,1462242737420,restaurants,,menu; website
iTAcZEt6PQ3ayh3Xo,display models in 3d without making a model itsel,A36K6LJ76K89I9,1463632467890,restaurants,,model
5SYF5S3zN5vEbkQsa,house plans,A36K6LJ76K89I9,1463632573250,restaurants,,model
QWSRu77H2r54TadL3,show previews or models,A36K6LJ76K89I9,1463632477950,restaurants,,model
7Lu26XuvTfvzZktux,This technology would be very applicable to the world of draftsman. You can draw your 3D models and display them on an interactive platform without having to take a computer with you. It would allows for people to get into depth with your models and make them more aware of all features and characteristic you can offer.,A36K6LJ76K89I9,1463632942180,restaurants,,model
X9fSrF9XFG3YHfnwq,cheap display for showing movies at school,ABO9F0JD9NN54,1462286943560,restaurants,,movies
RQ84vLmwkYJeWzsxR,quick notes,A32QJF67JMJFKX,1462238528980,restaurants,,notes
uN6Ttqjhgnu7gQq46,animates notes,A36K6LJ76K89I9,1463632543080,restaurants,,notes
yFjp7XHg6z6HekMrn,Take photo of customer to keep.,A23S3TBFRILU5H,1463631561160,restaurants,,other
g9JwbrWoLvtLmzHTG,"Break rocks into smaller rocks, beat a mime over the head, paint face on and pretend its your only friend on a deserted island, use as target practice for thwarting your strike, toss into the air with two others and juggle, throw at the head of passing clowns for fun, spin for sp",A2HNL20X0Q9BP0,1462786311020,restaurants,,other
X4aobjKXNqWAs5y2x,put it on the bed,A32QJF67JMJFKX,1462238607360,restaurants,,other
F3Mi9um3WCsRc4pqE,showing your friends something cool,A32QJF67JMJFKX,1462238540660,restaurants,,other
3muzwkuyLD6ShZpMq,new tv system,ABO9F0JD9NN54,1462286932620,restaurants,,screen
4vWducx5jHkootxsH,short tv when you have no power,ABO9F0JD9NN54,1462286954490,restaurants,,screen
m9FkWQfTCzBjeeZB7,clothes catalog at store with mroe items,ABO9F0JD9NN54,1462287088690,restaurants,,shopping
dpA2e9mqmuRxjBkrr,displays at meetings,ABO9F0JD9NN54,1462286927690,restaurants,,visual aid
ceaxrs8JRP9XGodaC,host could wear to show the wait list and when your name will be called,A13XNKKN2LI6DF,1462291672120,restaurants,,wait list
EqsE3HHkyBdfTWRHg,they could show table wait time,ADJ9I7ZBFYFH7,1463634287780,restaurants,,wait list
haLYzmh949tDpwAwc,name tags,A38IKAJN1GUHB,1462238501600,restaurants,,waiter
MzCKppjiKpCuSTvLy,reminder of waiter name,A38IKAJN1GUHB,1462238650400,restaurants,,waiter
rGdGp2T7W7LGfpjpH,Use when needing waiter/waitress,A38IKAJN1GUHB,1462238597670,restaurants,,waiter
q6sYeQb3iBeJkbEpc,It can be use to let someone see the status of their order.,A3MPHGI584PR1U,1462241644840,restaurants,,waiter
DrQRZxjZ2D9gCJ5ZN,Customers can place order directly at the table with the touch function,A4E1UYPDHE8D8,1462288649030,restaurants,,waiter
pWFoQvfLyh5ZZx9ie,customers could show that they are ready to order by changing something on the table cloth,ADJ9I7ZBFYFH7,1463634236390,restaurants,,waiter
XccJ6HC9bjendsvMc,servers clothes could show which tables they are waiting on,ADJ9I7ZBFYFH7,1463634177460,restaurants,,waiter
RjDufrHWP9EB4jtL6,"I'm pretty anti-social, an introvert to the core. So I would love the ability to ""order"" from a real person without really having to interact with them. Inevitably, something goes wrong and the computer crashes and I have to stand around waiting for someone to come fix it so I can leave. If the person themselves become the interactive menu, then ""tech support"" is right there! That way I can order my food with or without making eye contact! The choice is mine! And if/when I end up with technology problems, I can simply ask the person whose clothing I'm using!",AEKOPV99Z7L85,1463631967640,restaurants,,waiter
EtMrMvS4Ey3XwBsye,the website of the restaurant,A11EOU75NFP39H,1462784634960,restaurants,,website
qWA33SHHJ3vfvgfh2,display reviews,A38IKAJN1GUHB,1462238490100,restaurants,,website
Ee68erkid3S6i2EK7,essays,A36K6LJ76K89I9,1463632490690,restaurants,,writing
ybmX9pYhdE9oEQ4Ad,researpapers,A36K6LJ76K89I9,1463632453010,restaurants,,writing
