W3vzCrshWCNWewurK,for curtain designers,A28N4YR1LYTKOC,1462792055110,visualArts
e7XzSdMQW3kwDxSnp,good for clothing designers because they can display their ideas instantly,A28N4YR1LYTKOC,1462792001300,visualArts
2NPjGE752Kv9ao4D3,Good for fabric designers of all kinds because they can use their ideas instantly on the frabics using fabric display. They can make the designs in,A28N4YR1LYTKOC,1462792464480,visualArts
uPr9tm6rvMZtJP8me,good for kids with autism who are more visual learner,A28N4YR1LYTKOC,1462791952880,visualArts
nCD9XbKEgjtFqKsg4,good for people who want to design tshirts,A28N4YR1LYTKOC,1462791972000,visualArts
hErYTMwsWShDp6JXy,good for young children to develop 5 senses,A28N4YR1LYTKOC,1462791931800,visualArts
EMka9j43v4Bgixi7A,As clothing which the artist can change the appearance of,A2C7VUFGB8WGCG,1462297070180,visualArts
tuiHwxbjXubjeJqfH,As wallpaper,A2C7VUFGB8WGCG,1462297096050,visualArts
sxoCwqmZ6FRvGm24i,I think creating wallpaper especially for apartments which could change into various landscapes would be very popular with people in an urban environment living in small spaces who may not get to see nature much and feel confined. It would also be popular with parents when decorating young children's rooms I would think as it would be stimulating to them for there to be changing scenery.,A2C7VUFGB8WGCG,1462297598740,visualArts
zqzJ3P6hNeLrAg8SW,To wrap buildings,A2C7VUFGB8WGCG,1462297121300,visualArts
yrxNeDeen2YZMCFA2,To wrap cars and trucks,A2C7VUFGB8WGCG,1462297126060,visualArts
9CPMzfXMs4FvmWJmt,"What would be even better would be that it could teach people what certain diseases look like in the body for either shock value or as a teaching tool for medical professionals. For instance, what smoking does to your lungs inside, and how cancer spreads through the body. It could also synchronize with your heart beat and shows what exercise does to your heart.",A3LNCW69ZHDP6O,1462294659190,visualArts
MjYN6JtBGLvbyn28R,You could use it inthe class room on a tshirt that shows the anatomy of the human body.,A3LNCW69ZHDP6O,1462294211330,visualArts
C34TxLXHFijyAunfW,"It would be cool to use the fabric display in a furniture store to show customers how to mix and match furniture, lamps, fabrics, textures, rugs, and accessories, it could even be customer-driven through a computer program, then the room they are trying to furnish would pop up before their eyes! The interior designer could make up room ""scenes"" to be the backgrounds for the ideas to blossom from...I believe this would be very useful and fun to do! It would be neat to see it about the size of furniture to really get the true visual effect.",A6SP6FP8I5VTI,1463632428540,visualArts
FdADAX8xLqCKmjaen,"Use in a museum or art gallery to show what is there, and to direct people where to see it, would be a great introduction.",A6SP6FP8I5VTI,1463632062270,visualArts
7PbDhoeKdJKvikkRJ,"Use it at a school to keep student's attention in art class, or any class.",A6SP6FP8I5VTI,1463631973850,visualArts
zPJ72T62xvuYGsLAy,"Use it in a clothing store to display ways to mix and match clothing and accessories, have it alternate different outfits every so often.",A6SP6FP8I5VTI,1463631948530,visualArts
LwKWGrJ9HAjPqWaiQ,Use it in a mall setting to sell ad space for different stores to show their products and get people interested in purchasing.,A6SP6FP8I5VTI,1463632021720,visualArts
foJ2vhKLywHkFhdZE,"I like the idea of using this product at an outdoor event, like a festival. there would be fabric hanging at different areas that show different kinds of activities, even actual live streams of things that are happening at the event. It could show different merchandise for sale. I could give information about the vendors at the event. It could be used to show artists as they are actually creating art. Much like electronic billboards but more flexible and portable. People wearing the device and show the map of the event. It can show what food is available and how it is being prepared",A8SD5DJ3KBLLR,1462287589180,visualArts
XhTwZPDMyKgu3Kksr,"juggleing, table legs, art pieces, hammer",A8SD5DJ3KBLLR,1462287068360,visualArts
PBkHt44gFn8kf9KpC,"show in art galeries, cycle thru all the photos af art you have done",A8SD5DJ3KBLLR,1462287147610,visualArts
FrSYfc5oX7882opnJ,use by advertisers for people walking down the street that can display certain products,A8SD5DJ3KBLLR,1462287206400,visualArts
XzwbmfwAMTWrW2LRH,"use in department stores to show how clothes will look, being able to change colors and styles",A8SD5DJ3KBLLR,1462287118660,visualArts
aymgd8TyTXoxQBJ9r,Use in outdoor events to display works that are available at different booths,A8SD5DJ3KBLLR,1462287235080,visualArts
FKeXEwJxzgP5wvAJH,use in uniforms for teams that can change color based on certian events that happpen in the game,A8SD5DJ3KBLLR,1462287182270,visualArts
SHFWYmeWrSvWcbhkK,"Have a sort of progression of their art, starting from when they were just starting out to recent times",AFXE92S04IYHY,1463639058500,visualArts
9QrysEWoLdrshEHjm,Have a video be played showing them being filmed while re - creating one of their works,AFXE92S04IYHY,1463639031990,visualArts
gDm6TgBxJXBj4nvSN,"Have a visual representation of their website, a gallery or some sort of QC code that people can scan to take them to their website or work",AFXE92S04IYHY,1463638964230,visualArts
ZaEavC5pchiomBb6W,"Have a way for their to be a program where the artists can literally create a ""drawing"" on their fabric",AFXE92S04IYHY,1463638934320,visualArts
6SDcLmH35ZWcQsZGj,"Have some sort of clicker that the artist can use to change the pictures (similar to a power point presenter clicker) to match the situation they are in (talking to a young kid to change a picture to a more appropriate age one, or seasonal etc.)",AFXE92S04IYHY,1463639011770,visualArts
MKcB7NKa2hjsY27Qm,Let people submit a request for a picture or photo on the fabric,AFXE92S04IYHY,1463639092810,visualArts
AwEKeXE2my8w2r7ur,"So one way for artists to be able to best interact with people, or to at least generate interest is to have a way for people to ask for a specific drawing or style. By allowing people to sort of request their own using the touch fabric, rather than just write something down, it helps create an interaction between the artist and the requester. It can also allow them to possibly roughly sketch something out easily without having to give them pen / paper so that the artist can somewhat see a visual representation of what they are looking for. The artist can then interact with their self made drawing or request and quickly sketch it out or adjust the drawing to help give them an idea of what the finalized product might look like. This would even allow the artist to easily mess with some of the basic colors in front of the requester to ensure that the color schemes match and make sure that the requester is as happy as possible. The whole idea revolves around providing the artist with the flexibility they need, without the hassle of having to carry around pens, pencils, paint, paper etc. and still be able to accommodate someone's request.",AFXE92S04IYHY,1463639679250,visualArts
6MYkmnPSBEkK74xzk,"Baby clothing, Adult clothing, Pants, Shirts, Hoodies, Bras, Bed sheets,",AG7C4X3WKKBV,1462239302840,visualArts
ALQQck35Pf5Hj3aH2,"Lamp, Bat, shirt rack, door stop.",AG7C4X3WKKBV,1462239169420,visualArts
2qNiB6xbqbrtqZhw7,"Restaurant napkins, Waiter & Waitress Aprons, Towels, Handkerchief, Jackets, Blazers, Suits, Vest.",AG7C4X3WKKBV,1462239674210,visualArts
sevqvQaQvDxXsvdv2,"Control a video; play, rewind, just by touch.",AQAXDL1INQC9Q,1462304057970,visualArts
mLNKBdGzHH6gH9PHt,"Have a virtual image that can talk and interact with customers. The background colors would also be changeable to affect the moods of people watching. You can buy things through this image and make changes to your purchase by voice or touch. If you are ordering fast food, you would interact with this virtual worker, who can ask you what you would like and then customize it for you by giving you options on the screen. You could then pay by touching a card to the screen or sliding it through a slot. Then your food would appear hot and ready from an opening beneath the image.",AQAXDL1INQC9Q,1462304421120,visualArts
PXYw5yQ4cEqYEiTMD,Have a virtual image that can talk and respond to you.,AQAXDL1INQC9Q,1462304078010,visualArts
62iphrvsWJepF4ZF9,Make art interactive when its touched so it tells a story,AQAXDL1INQC9Q,1462303995060,visualArts
mKvbwae6NZfrcHyQC,Make it part of a display that sells something so you can buy things by touch.,AQAXDL1INQC9Q,1462304026000,visualArts
uvnA9kfzh8Stxmh4R,Show an image in changing colors to affect mood,AQAXDL1INQC9Q,1462303951660,visualArts
PnSY9tKtZRNcP8YcY,Show different images depending on who is walking by,AQAXDL1INQC9Q,1462303918720,visualArts
XQvN4bARg478f4AGf,Tailor an image to certain demographics,AQAXDL1INQC9Q,1462303931400,visualArts
bNyHXQNphnX2E7WkP,Advertising,AUKUYL50PIUMC,1463632627300,visualArts
5hxAsteTfe6PFWbA5,designs on table cloths,AUKUYL50PIUMC,1463632645620,visualArts
CvRpPW6uF2hdDnn77,digital art,AUKUYL50PIUMC,1463632692260,visualArts
ZfufgpEgCkDB6sajq,interactive maps,AUKUYL50PIUMC,1463632783140,visualArts
pFHit8yK7zKj6wHm3,The technology would be great for interactive maps. You could make a map that reacted to a persons touch and displayed information about the location they touched. It would be great for Atlases and text books. The technology would create a immersive environment for children to learn with. Also with the technology the data could be updated at any time so the information is always current . Thing,AUKUYL50PIUMC,1463633111300,visualArts
fDxkJpa4CkNQnsbHM,unigue clothing,AUKUYL50PIUMC,1463632662820,visualArts
cyBbHrKdmuEWYkpSP,wedding dresses,AUKUYL50PIUMC,1463632756290,visualArts
62YvppBJk9bpoi7tR,"A target, a club, a hammer, for plugging a drain,",AYSG3J2U3UF1Y,1462798935280,visualArts
RCisYThwRYvs78LoK,show color for mood and show range of color to mood scale.,AYSG3J2U3UF1Y,1462799144300,visualArts
TFEocpwrfNWEyqviB,"Show live feed from glasses or phone.
 Advertise the fabric display for sale.
 Use it like a bulletin board.
 A menu for wait staff.
 Prices of things for sale.
 Poems of the hour.
 Single or not available.
 email or number if some one is interested in you.",AYSG3J2U3UF1Y,1462799504250,visualArts
g62w2T5n5Hi2vZPX7,Show places you have been,AYSG3J2U3UF1Y,1462799096090,visualArts
Jwa3k6G9TxMNJcYSr,Show places you want to go,AYSG3J2U3UF1Y,1462799112960,visualArts
RxkcAWZtawYPhhEWQ,Show things you have for sale,AYSG3J2U3UF1Y,1462799060380,visualArts
MjMo7H6B5Af3FJ7hD,Show your art,AYSG3J2U3UF1Y,1462799039680,visualArts
aEha3uaarkeqtp6Pc,To advertise,AYSG3J2U3UF1Y,1462799022190,visualArts
SqgPvTkAQNCKwj2ib,To show missing children,AYSG3J2U3UF1Y,1462798958420,visualArts
6wv93p7eKE5fqv9Ab,as a garment for workmen in traffic that can help warn motorists,A110KENBXU7SUJ,1462241635880,safety
GBME6RebNa2DnqRWG,for firemen to warn others about dangers,A110KENBXU7SUJ,1462241679510,safety
HBNGjZm7haZKWRQdH,something in hospital gowns to let nurses know the patient is in distress,A110KENBXU7SUJ,1462241725810,safety
4zQrXSc7dXXzX2j9Q,We'd make something that first responders would were so that cars would know to steer clear of them on the road. Like in an accident situation they could wear the garment and it would light up yellow or orange so that they wouldn't be hit by motorists driving by. They could also be used by people directing traffic around the scene (possibly with an arrow or something that lights up),A110KENBXU7SUJ,1462242092820,safety
c6ve5R3m6AwdGYgR7,"One big problem with sports equipment is when to replace it due to wear and tear. I have this idea to embed a fabric display into sporting equipment that will warn users that the piece of equipment needs replacement. The piece of clothing would light up when the protective surface of, say, a helmet is cracked open. Helmets with large and even small cracks can be compromised in terms of its protective abilities.",A14WLAP6TCEKO0,1463633244220,safety
mQreHodiEd5mDkXZB,turns bright red when it detects a broken bone,A14WLAP6TCEKO0,1463632752460,safety
yK8H48mvhqyCRp48K,use as legging for bike riders riding at night,A14WLAP6TCEKO0,1463632696390,safety
HghtM2oN9radboHxM,"wrapped around helmets so when the helmet is cracked, the cloth lights up",A14WLAP6TCEKO0,1463632800630,safety
gkQcfEap8k3ijTTRx,color coding for tour guides for their participants to follow,A154X03NKVZZL1,1462240665310,safety
xHXau4Nckoxt7ieM9,colors for team sport uniforms,A154X03NKVZZL1,1462240672290,safety
RF6DSNzvms8Y874N3,flashing lifght for crossing guard,A154X03NKVZZL1,1462240650230,safety
qmu4jSb4ZL8pTBvTu,flashing lights for amusement park operators,A154X03NKVZZL1,1462240717880,safety
FMm7nQiHMHZkGnp6f,"Flashing lights for crossing guard:
 
 It is a dangerous job.
 kids need to focus on the crossing guard for their safety near busy intersections by the school.
 A flashing uniform would be better than simply a reflective material as is now used because in bright light it could still be visible and it could be programmed in colors for stop, slow down, caution, etc.
 Drivers could be taught through PSA's about what these colors mean.
 Fatalities would decrease for crossing guards.
 Children would also benefit because they would be less likely to be hit by a car.",A154X03NKVZZL1,1462241205840,safety
MHg5du6hvGQytb8hx,labels for brands,A154X03NKVZZL1,1462240639610,safety
a9P3334x6aubFHugE,"A single idea that would be most effective would be the built-in heart monitor visual display. Monitoring the rate of your heart can determine a lot when it comes to derogatory health. The fabric will light up green when you are okay, yellow when it is in the warning stage, and red when it is an emergency and attention is needed. This will help a lot when people are in emergency situations where they may be unresponsive or unable to speak for themselves.",A1H2CXFC9FHMS3,1463633537460,safety
bCTfRCxhJdgmsX5Ni,"Bowling of course. Book ends, juggling,",A1H2CXFC9FHMS3,1463633026170,safety
MwfKxoEwbYLTEnnCW,Heart monitor when running/excercising,A1H2CXFC9FHMS3,1463633168090,safety
ykiZ43QEzJntqGZiQ,Major health concerns for people who could pass out at any given moment.,A1H2CXFC9FHMS3,1463633141360,safety
NhAaY6MANjP6Zk4j5,Organize kids at a school for emergency situations to keep track of everyone.,A1H2CXFC9FHMS3,1463633089640,safety
AYX2jNTe2wEYWgrKS,Oxygen level,A1H2CXFC9FHMS3,1463633184360,safety
na5EAHpkHpqFfdNd6,Track newborns in the hospital,A1H2CXFC9FHMS3,1463633117690,safety
ZtKRnwEBS3eXW4ADi,advertisement clothing,A1K75ALN5NQIJM,1462239913160,safety
p2SXA8Jspan9mrQLd,Cosplay clothing,A1K75ALN5NQIJM,1462239865950,safety
bfWMuwGMy2um5wpHd,display for clothing while riding or walking,A1K75ALN5NQIJM,1462239909150,safety
yfkHRCz4wpssPakqQ,emergency use like identifying fellow workers,A1K75ALN5NQIJM,1462239883420,safety
hzTsBNi3TEwNzMQhb,laser tag signage,A1K75ALN5NQIJM,1462239928080,safety
fnJLa6oZxE9QgNtq6,marking for jerseys for dynamic teams,A1K75ALN5NQIJM,1462239937280,safety
BsqPjnHvLMbQcBPB6,portable signal to planes,A1K75ALN5NQIJM,1462239972140,safety
LME6GkwcmQMjGiPcB,signage that is linked to motion sensors for directions,A1K75ALN5NQIJM,1462239996650,safety
cifopZYZ4344jJxSR,use for curtains and holiday decorations,A1K75ALN5NQIJM,1462240027950,safety
3KxvrsZnWoQe24SB3,"You could use such cloth for curtains and a form of lazy holiday celebration, merely changing the coded displays to match the current season or celebrate a birthday. Alternatively such an idea can be used to conceal a surprise party if you suspect the proposed person is in risk of seeing it and advertise it publicly any time they won't be around. You could possibly link this to phone locations of a trusted group so it auto updates to phones that are around the location. You could even play simple games like tetris on it as a fun way to play with the neighborhood. If the resolution/color is good enough you could even use it to act as a memorial to an individual for a time.",A1K75ALN5NQIJM,1462240416840,safety
3kS4CBSruKruFiv79,clothes for law enforcement and paramedics so that they are easily seen,A295EEDFMTZE6O,1462238537370,safety
haCLX3P7HGfmFfHey,"clothes for law enforcement and paramedics so that they are easily seen, make the clothing blink a color associated with law enforcement and paramedics.",A295EEDFMTZE6O,1462238876430,safety
WrKRPY3uYJ8YP6M9i,family photo tshirts,A295EEDFMTZE6O,1462238490400,safety
dYi7h5Z24nzAJfvDb,instant meme shirts,A295EEDFMTZE6O,1462238439310,safety
NQai3B3douueXGQ3E,"An app that measures your vital signs and indicates when they pass thresholds. Depending on the threshold and type of emergency it would flash certain colors in varying degrees of brightness. The more severe the condition, the brighter the color. For example, a person who is slightly hot might be a dark orange, but a person with a high fever would be a very bright intense orange.",A2BHHEWR9PRDX8,1463633447660,safety
gfre8gteX7e2SgQ57,An app that will make the clothes flash if your blood pressure drops below a certain level.,A2BHHEWR9PRDX8,1463633047430,safety
YrCar4CWHRH7ZuHtT,"have it attached to your kids clothes, and if they wander away while at a store, be able to turn on like a flashing light so that it's easier to find them",A2GHWRUW4J12JE,1462238568150,safety
33nmhNyZ3WBup4Hy3,have it light you up when jogging or exercising at night outside,A2GHWRUW4J12JE,1462238491520,safety
QNwJFkqs8LB64N2es,hit a button on your phone and have a certain color or sign come up while at a bar or club that says you need to be rescued from whoever is talking to you,A2GHWRUW4J12JE,1462238455860,safety
L3iiCkNNshp35gXiY,"So, attach the connector to like the back of your clothes when going out to a club or bar. When somebody approaches you and won't back off, you can have it say something like, Help! Person won't back off; please rescue! You could also use it when meeting somebody for the first time, like from online. Make sure to let your server know or bartender, and they will know what to do if you turn a certain color on. You could have it on already, but then start flashing SOS that way somebody would know to jump in and help you get away.",A2GHWRUW4J12JE,1462238926580,safety
hqbxhCkp7uXqKK8Ey,flagging for an emergency,A2HDMUBGXJSONQ,1463632477900,safety
m82dAzDqm5h49A5Lu,Indicating if you are single or not at a party,A2HDMUBGXJSONQ,1463632328760,safety
WaJS8JpeqQp6uH776,names for twins for fun,A2HDMUBGXJSONQ,1463632356280,safety
znX2yEPPhGPwd4sug,Putting together a group of people,A2HDMUBGXJSONQ,1463632338600,safety
HpJC6S4QzmaqNRxiz,Tapping out during karate fights,A2HDMUBGXJSONQ,1463632401310,safety
9MpmBSxvTzShdQMBQ,"The fabric display could possibly be used universally as a public safety tool, for instance, when you feel unsafe in a certain area you would be able to flag your clothing and anyone who is trained to see these flags (specific flags) will be able to assist you. It would be very useful in places where it is hard for security to hear exactly what's going on (such as an airport, sporting event, concert) and they would be able to see the display. It would also be used to indicate what type of emergency or assistance would be required, for instance if you are standing by the side of the road you could have the display state that you are in need of a jump or that someone in the vehicle is having a medical emergency. For children, having remote access to this through a smartphone could mark the child as lost, as well as be a hidden ""gps"" system to reduce amber alerts.",A2HDMUBGXJSONQ,1463632829230,safety
gGrpyEa6SxXdz5bxG,tutorials for people while they work,A2HDMUBGXJSONQ,1463632419840,safety
eAox69LtszSQAbcMA,Workers putting their role on their clothing,A2HDMUBGXJSONQ,1463632384160,safety
JGnHFD8GZaoxs8uKs,workflow and timing directions,A2HDMUBGXJSONQ,1463632444570,safety
DCoa7b4st2Wx6N76t,It can be used for advertising a garage sale. Most garage sale signs will blow down in the wind but a fabric sign can handle the elements.,A2ZZ036CZCJJR0,1462240181320,safety
Tgkkx3Q62QPyMEZbt,It can be used to jot down ideas and share them with your group of friends when all you have is a handkerchief.,A2ZZ036CZCJJR0,1462240217460,safety
xt7Ru5b3Hj4hCXWpB,"It can help those who get lost, such as young kids or adults with memory problems. Just attach it to their shirt and have it display their address.",A2ZZ036CZCJJR0,1462240256750,safety
SgpayL2Sqcq4q3ENx,"The fabric display is perfect for advertising rallies, protests and other outdoor events. For protesters, you can create a big flag that everyone can see. Attach the fabric display and let everyone know what you are protesting. For other events such as fairs, flea markets or farmer markets, you could create a large banner to hang and use the fabric display to display the name of the event and any important information such as prices of items or hours the fair or market is open. When the event is over, you can store the fabric display and easily change the information for the next event.",A2ZZ036CZCJJR0,1462240604840,safety
ZB2b4YfJ4zJyKCu8a,"When protesting at an event, you could attach it to a fabric flag and have it display your message.",A2ZZ036CZCJJR0,1462240132180,safety
jSyohrJdrChXMiBgp,color reflecting person's mood,A321AGEY23DDEH,1462291010950,safety
qNmGi3Q98qio2bKN8,display if it's someone's birthday,A321AGEY23DDEH,1462290988880,safety
KWMar6p29jHCWGkRZ,"I think I would work on developing an integrated ""mood ring"" technology that includes another wearable device that tracks measurables such as calories inputted/outputted, heart rate, hours slept, whether someone has exercised that day, and other such information. From there, the wearable device interprets this data through a mood formula, determining how a person is feeling at that moment. From there, the fabric display would communicate with the wearable and change the color of someone's shirt or pants to match their mood. This could also be accomplished by displaying an emoji like a badge on a person's shirt or shorts or wherever they want it. This would help others who struggle to read people to know how the person is feeling. This would also help the person with the wearable technology to be more honest in their communication with others. Hopefully, this would allow people to deepen their relationships with their friends and families. Maybe it wouldn't need to be worn all the time and could be used in support groups or in therapy. Therapists would truly benefit from gathering this information from their clients, as recall is notorious for being unreliable. Maybe this could even be used to keep people accountable when unlawful things happen - so they can say ""Well, you saw I was in a very very bad mood, why did you mess with me?"" Maybe not, but it's worth a shot.",A321AGEY23DDEH,1462291461990,safety
63uKNJ8va8T6h6wR5,Maybe some kind of display showing if a person is single,A321AGEY23DDEH,1462291089040,safety
sKe8B4qrRFJ2tFJ6E,show heart rate/oxygen saturation/other health info,A321AGEY23DDEH,1462290979680,safety
6DiwXySETFbqhrKsS,show's someone's name on their clothes,A321AGEY23DDEH,1462291021550,safety
TQpwkk6gQm6Gy9mKa,shows age,A321AGEY23DDEH,1462291036340,safety
az3AZP7wSSEKNQzkK,shows emojis for moods,A321AGEY23DDEH,1462291031240,safety
rm4RzayjgKWaKNak6,shows steps walked that day,A321AGEY23DDEH,1462291041700,safety
MPd8RWy72YgFnh7iv,shows the time,A321AGEY23DDEH,1462291060000,safety
9iQYdCEqjM9LNvtDG,time since you've eaten,A321AGEY23DDEH,1462291102300,safety
ju5E66ZFScbzHhMMr,"A construction worker can wear this enhanced fabric along with the pre-existing reflective for enhanced safety, the lights can be programmed to highlight various construction worker roles on a job site and flash various colors when one worker wants to alert other workers that he needs assistance. For example a green flashing light could indicate he is looking for an extra hand, a yellow flashing light could indicate he could really use some assistance, and a red one could indicate that someone's life is in danger.",A3TRSQMOLWJV44,1462238946900,safety
zHGk5FcWAcHDgpaBr,can be used along with or instead of a safety vest for a construction worker with lights.,A3TRSQMOLWJV44,1462238374050,safety
P5NPuWKi4kRdMejRX,can light up a bicycle riders clothing or other fabric at night,A3TRSQMOLWJV44,1462238411830,safety
oDzDuwWrs7Kgu4Nkd,fabric draped across a lifeguards post that would alert the public about potential water conditions,A3TRSQMOLWJV44,1462238528820,safety
4sfdcBMH9WQhYzTtt,fabric wrapped around poles for warning walking pedestrians on busy roads by changing colors,A3TRSQMOLWJV44,1462238505220,safety
SKv5wwh5ZE24RBasD,Have it on children's clothes to track where they are.,A8028AFBBS29G,1462287050490,safety
b7JqEX879yqkE33vX,Have it on fireman's clothes to track how hot it is where they are,A8028AFBBS29G,1462287078530,safety
sPwrcfn2gmRnkpZNh,"I would use this to keep track of people working out, it could notify them if they need to hydration the notification would beep their phone. It would also turn color so if the person wearing it didn't notice they needed to be hydrated then people around them would know.",A8028AFBBS29G,1462287547680,safety
egqEHBADFtMQdQx7n,Use it in dog or cat collars to know where you pet is,A8028AFBBS29G,1462287138130,safety
T7pF6KTpHC8XHLZfu,Use it on Senior's clothing to keep track of them,A8028AFBBS29G,1462287119090,safety
Fp8ADbpZHf8n72gJq,camouflage for military - have lights somehow sync up with surroundings to blend in,A9BRH899F1PW7,1462239942930,safety
yKLmXBiXCxcf8JwG3,For children - flashing red lights if they get too far from parents (via gps),A9BRH899F1PW7,1462239849160,safety
CotNR9qXv8RyLzasu,have it hooked up to sensors and turn red if you get too hot - could be for children or pets,A9BRH899F1PW7,1462239986340,safety
LBkWvYCxcPS55LzPL,"If kids get separated from parents (determined by gps sensors on both), lights on a shirt could flash red or orange. There could be a message like ""I am lost. Help!"" on the shirt. Or it could be customizable with parents' cell numbers. This would be useful in crowded places when kids run away. The issue would be how to make it so the kid doesn't want to make it light up by deliberately running away. It would mainly be for strangers to assist the child or for the parents to spot the flashing lights on their kid.",A9BRH899F1PW7,1462240341380,safety
9nq6e3BfxFSzPYD2g,road construction - lights change color based daylight to be the most visible,A9BRH899F1PW7,1462239898460,safety
6BD7YQKTyPfXRBB6g,IT CAN BE USE ON WATER DIVING CLOTHES,AB774I47XHB4K,1463632821980,safety
9wuTeM84MspFMpiry,IT CAN BE USE TO CONNECT TO YOUR PHONE FOR YOUR BODY TEMPERATURE,AB774I47XHB4K,1463632930230,safety
tSv4MRGkp5wRyEp2y,IT CAN BE USE TO MAKE A VERY THIN TV THAT SAVES A LOT OF SPACE AND ENERGY,AB774I47XHB4K,1463633292170,safety
3pTpkDsRc6ZKhrsyb,IT CAN BE USED AS A HEART RATE MONITOR,AB774I47XHB4K,1463632876830,safety
dNxeheqAGo2jTfHHd,IT CAN BE USED ON JACKETS,AB774I47XHB4K,1463632841410,safety
vNyp6tdWXWhGTa4Zg,Blinking colors for children when they cross the road so drivers will have a better chance of seeing them.,AIEKCWYZTS41V,1462238840060,safety
SvNXBYiReEuKZby94,Have different color display for different type of illnesses.,AIEKCWYZTS41V,1462238739100,safety
MaTuSEEJ9Ai9PyEwk,I think a decent idea would be using the fabric display to show different images on a piece of clothing or even a billboard. I think something like this could take advertising to the next level. Imagine being able to advertise on the jersey's of basketball players. Or being able to set up advertisement on people themselves. You could even set up billboards in new and exciting ways then just putting them on top of buildings. You could set up poles around the city and wrap fabric with fabric display to show off advertisement on a much larger scale. You could set it up in buildings in creative ways. Not to mention if this technology grows it could even get into the television industry. This would pretty much replace the standard bulky televisions with something much simpler and easy to set up. Just having a long piece of fabric across you wall could substitute for very large screen.,AIEKCWYZTS41V,1462240273740,safety
bpbPDvrm5rCTe7RNT,Turn a child's shirt red indicating that something is wrong. Like if he's being kidnapped or is being held against his will.,AIEKCWYZTS41V,1462238789890,safety
bc99o2QnLXC7q63Hx,as a vase; cat toy; countertop holder for potholders or hand towels;,AJMWITY1XT7H7,1462792254360,safety
LGpHNpXzFwbq32Tiv,bars and restaurants can use it to see if a person is of drinking age,AJMWITY1XT7H7,1462792496000,safety
TJh43rhjR9zvxPu4R,"for children, it can show emergency contact information using an app available only to law enforcement or medical staff",AJMWITY1XT7H7,1462792300530,safety
8YYNvityj87374hZQ,interactive slideshows for classwork or performances,AJMWITY1XT7H7,1462792463190,safety
yrxDXhs7Zdt4cuxDH,it can be used to flash a person's allergies when they're in distress,AJMWITY1XT7H7,1462792406840,safety
TrFqiQQtnykhf7L69,used to emit a bright light when in the dark,AJMWITY1XT7H7,1462792523570,safety
TwZbghEzZSF7Q5YXz,"Using it to show a person's health status, particularly to battle stigmas in public places: I have a hidden, chronic illness. I look healthy and in shape, but at times my joints hurt and/or my heart beats rapidly. Sometimes it's difficult for me to walk up stairs. But because of the stigma of people using elevators when going between just a few floors, I choose the stairs. I'd use the fabric to subtly show that I'm unable to use the stairs. It can be something as simple as a flashing color that people can check against an app. Similarly, this could be applied to people who use scooters at Walmart -- one benefit being that people who physically need one get a scooter before people playing around (yes, I've seen this) or who are being lazy. Staff will know that they get them first.",AJMWITY1XT7H7,1462792848110,safety
