5Ka4yMLK4qy7PwTBn,"Many reseteraunts have kids menus for children to keep them entertained while waiting for the food. Other reseteraunts have even expanded upon this concept of entertainment while waiting and introduced tablets or stationary table set electronics systems wtth games and trivia on them so adults can enjoy it too. I believe this invention or ""fabric display"" could now take this interactive experience one step further and with a proper tablecloth, turn the entire table top into an interactive display for the family to enjoy. There could be games for children, trivia for the whole family, interactive coloring books, etc. In fact, it doesn't have to stop there and be just about games. You could display the menus directly on the table, have video entertainment available for families that do not wish to play games or do not have children with them so they can watch television, youtube type videos or watch movies while waiting. Take it even further! - Display readable books so that guests by themselves can read a book while waiting, have visual displays that go along with music to keep people entertained, turn the table into a passive part of the art decor by just changing the look of it - it doesn't have to be interactive. A seafood resteraunt with tables that look like flowing water or crab pots, a family resteraunt wihere after the food arrives and games are done the table can be set to be pokemon themed, or ninja turtle themed, whatever it is the resteraunt wants to offer and the family/patrons choose. The possibilities are limitless man - FUNCTIONAL FABRIC DISPLAY DINING TABLES - GRAB THE FUTURE BY THE TABLES.",A2HNL20X0Q9BP0,1462786892780,restaurants,,entertainment
iEYi4MWWvjRQ3t2aE,Menu,A23S3TBFRILU5H,1463631501440,restaurants,,menu
yJg9uDHXDuZBScuya,Placemats,A23S3TBFRILU5H,1463631507540,restaurants,,decoration
wjfYHL2yNZbZJ4vJm,"Specific menus, drinks, desserts, appetizers,etc.",A23S3TBFRILU5H,1463631530140,restaurants,,menu
hZACLyFtKRpPZvyud,Display news or social media interests.,A23S3TBFRILU5H,1463631542780,restaurants,,current info
qhJMASBBN4SoPX3Fj,Used as a light for table.,A23S3TBFRILU5H,1463631570290,restaurants,,decoration; functional
HacdzM74GPQEGqdgf,Give info about the waiter/waitress,A23S3TBFRILU5H,1463631586430,restaurants,,current info
bePuhiRhNNzxon9wu,Kids drawing pad,A23S3TBFRILU5H,1463631596620,restaurants,,kids
qvMTmCLMECRNEQX8o,Customize flavors or add ins.,AEKOPV99Z7L85,1463631600120,restaurants,,menu 
Zx5GkEeQGFSg8f9vm,Pictures of what your food will look like.,AEKOPV99Z7L85,1463631630580,restaurants,,menu
34DCfktTbHAmAG3wd,Give bill info,A23S3TBFRILU5H,1463631633130,restaurants,,billing
bs9Ev6B3h2e8k3doF,Show Restaurant History,A23S3TBFRILU5H,1463631646010,restaurants,,history
SQLgtAjgWqNttHGNA,Give ideas for outings in the town/city,A23S3TBFRILU5H,1463631659200,restaurants,,local attractions
KxeqZwKP2LLmjFEtm,Advertise specials,A23S3TBFRILU5H,1463631667030,restaurants,,menu
9BfqJW5nC4ZEtZ7MT,"I think it would be best if the fabric display could work as tablet option or timed option. As it idles it would be ideal for it to be a neutral, inviting color. It would work as a place mat or light for the table. Once the guests arrives, the menu should be displayed for ordering. The guests should be able to see all the menus and specials. After the order is done. the adults could view the history and waiter/waitress info. The kids should have an option to color or draw on the fabric. This will keep them busy. In addition to the history, the adults should be able to explore activities within the city and some advertising deals. When the food arrives, the fabric display could be used as a place mat warmer or cooler.to keep the food at a good temp. Once the guests are finished the bill could appear on the display to save paper. There should be a statement of thanks, appreciation, and satisfaction for the guests to turn them into repeat customers.",A23S3TBFRILU5H,1463632031030,restaurants,,menu; history; entertainment; kids; local attractions
naoanicinX8LEYxFB,animate cartoons,A36K6LJ76K89I9,1463632526180,restaurants,,entertainment
rgwxAegrtJvNkwKeB,modern maps,A36K6LJ76K89I9,1463632578420,restaurants,,map
X4As7GGpPEZoWZ2NY,table cloths could display approximate time left before food arrives,ADJ9I7ZBFYFH7,1463634147690,restaurants,,cooks
i3owoZiP6wbWyW8Li,table cloths could be menus,ADJ9I7ZBFYFH7,1463634156670,restaurants,,menu
XccJ6HC9bjendsvMc,servers clothes could show which tables they are waiting on,ADJ9I7ZBFYFH7,1463634177460,restaurants,,waiter
pWFoQvfLyh5ZZx9ie,customers could show that they are ready to order by changing something on the table cloth,ADJ9I7ZBFYFH7,1463634236390,restaurants,,waiter
8GcPx2X5WuQsHdu2F,something could show which dishes are more popular today,ADJ9I7ZBFYFH7,1463634275700,restaurants,,menu
EqsE3HHkyBdfTWRHg,they could show table wait time,ADJ9I7ZBFYFH7,1463634287780,restaurants,,wait list
iMNtBpT7pDmx9cif2,"If each tablecloth was interactive and included a menu, this could save quite a lot of time. The customer could flip through the menu right there without having to wait for a server. And the customer could find out different things about each menu item, such as calorie content, allergies, etc. In addition, the customer could order directly from the tablecloth. The information would be sent directly to the kitchen, without the need for a server. This would eliminate any possible mix-up with ordering. And the server would only have to bring the food and beverages to the table, and clear plates that are empty. And when the customer wants the bill, they simply have to communicate that to the tablecloth, without having to wait for or wave down a server.",ADJ9I7ZBFYFH7,1463634618730,restaurants,,menu; waiter
