Super_Word,Value
feature,set([u'feature'])
history,set(['history'])
decorative,set(['decorative'])
purchases,set(['purchases'])
patron,set([u'patron'])
give,set(['give'])
process,set(['process'])
beautifully,set(['beautifully'])
suggestions,set(['suggestions'])
intractable,set(['intractable'])
heard,set(['heard'])
tag,set([u'tag'])
something,set(['something'])
want,set(['want'])
clothing,set(['clothing'])
information,set(['information'])
end,set(['end'])
thing,set([u'thing'])
rather,set(['rather'])
utilize,set(['utilize'])
write,set(['write'])
menus,set(['menus'])
dessert,set(['dessert'])
instead,set(['instead'])
pizza,set(['pizza'])
profile,set(['profile'])
gaming,set(['gaming'])
product,set(['product'])
sandwich,set(['sandwich'])
description,set(['description'])
cocktail,set(['cocktail'])
behindthescenes,set(['behindthescenes'])
stop,set(['stop'])
decor,set(['decor'])
catalog,set(['catalog'])
designed,set(['designed'])
tablecloth,set(['tablecloth'])
wave,set(['wave'])
man,set(['man'])
short,set(['short'])
remember,set(['remember'])
light,set(['light'])
sp,set(['sp'])
st,set(['st'])
deserted,set(['deserted'])
allow,set(['allow'])
order,set(['order'])
wine,set(['wine'])
help,set(['help'])
displayed,set(['displayed'])
characteristic,set(['characteristic'])
paper,set(['paper'])
cold,set(['cold'])
mixup,set(['mixup'])
before,set(['before'])
pens,set(['pens'])
monitor,set(['monitor'])
fit,set(['fit'])
personal,set(['personal'])
fix,set(['fix'])
sale,set([u'sale'])
better,set(['better'])
platform,set(['platform'])
window,set([u'window'])
choose,set(['choose'])
might,set(['might'])
them,set(['them'])
someone,set(['someone'])
crash,set([u'crash'])
tourist,set([u'tourist'])
food,set(['food'])
auto,set(['auto'])
practice,set(['practice'])
break,set(['break'])
band,set([u'band'])
touching,set(['touching'])
ninja,set(['ninja'])
realize,set(['realize'])
easily,set(['easily'])
name,set(['name'])
fully,set(['fully'])
rocks,set(['rocks'])
doesnt,set(['doesnt'])
rock,set([u'rock'])
out,set(['out'])
meal,set(['meal'])
turtle,set(['turtle'])
week,set([u'week'])
everyone,set(['everyone'])
map,set(['map'])
house,set(['house'])
hard,set(['hard'])
idea,set(['idea'])
group,set(['group'])
used,set(['used'])
itsel,set(['itsel'])
year,set(['year'])
event,set(['event'])
special,set([u'special'])
mat,set([u'mat'])
leave,set(['leave'])
entertainment,set(['entertainment'])
content,set(['content'])
encourage,set(['encourage'])
print,set([u'print'])
electronics,set(['electronics'])
math,set(['math'])
inevitably,set(['inevitably'])
drink,set(['drink'])
upon,set(['upon'])
activity,set([u'activity'])
possibility,set([u'possibility'])
quite,set(['quite'])
small,set(['small'])
mime,set(['mime'])
ask,set(['ask'])
estimate,set(['estimate'])
pretend,set(['pretend'])
caloriesfood,set(['caloriesfood'])
card,set(['card'])
fabric,set(['fabric'])
waiter,set(['waiter'])
needing,set(['needing'])
wrong,set(['wrong'])
keep,set(['keep'])
turn,set(['turn'])
place,set(['place'])
incorporated,set(['incorporated'])
timed,set(['timed'])
think,set(['think'])
lay,set(['lay'])
origin,set([u'origin'])
constantly,set(['constantly'])
revenue,set(['revenue'])
feel,set(['feel'])
beer,set(['beer'])
misc,set(['misc'])
one,set(['one'])
wash,set(['wash'])
done,set(['done'])
directly,set(['directly'])
calorie,set([u'calorie'])
pokemon,set(['pokemon'])
city,set(['city'])
little,set(['little'])
limited,set(['limited'])
guest,set(['guest'])
paint,set(['paint'])
ordering,set(['ordering'])
top,set(['top'])
pots,set(['pots'])
system,set(['system'])
attach,set(['attach'])
too,set(['too'])
statement,set(['statement'])
expanded,set(['expanded'])
store,set(['store'])
interests,set(['interests'])
introvert,set(['introvert'])
that,set(['that'])
season,set(['season'])
signup,set(['signup'])
appreciation,set(['appreciation'])
part,set([u'part'])
believe,set(['believe'])
past,set(['past'])
television,set(['television'])
target,set(['target'])
specials,set(['specials'])
tree,set([u'tree'])
bed,set(['bed'])
preparation,set(['preparation'])
idle,set([u'idle'])
future,set(['future'])
friend,set([u'friend'])
maybe,set(['maybe'])
interactive,set(['interactive'])
liqour,set(['liqour'])
clip,set(['clip'])
modern,set(['modern'])
mine,set(['mine'])
need,set(['need'])
aged,set(['aged'])
occupied,set(['occupied'])
orders,set(['orders'])
option,set(['option'])
sell,set(['sell'])
built,set(['built'])
allergies,set(['allergies'])
able,set(['able'])
parks,set(['parks'])
note,set([u'note'])
dining,set(['dining'])
ideal,set(['ideal'])
contact,set(['contact'])
take,set(['take'])
trivia,set(['trivia'])
rides,set(['rides'])
play,set(['play'])
sure,set(['sure'])
normal,set(['normal'])
customize,set(['customize'])
limitless,set(['limitless'])
plan,set([u'plan'])
device,set(['device'])
contain,set(['contain'])
coolerto,set(['coolerto'])
appear,set(['appear'])
seafood,set(['seafood'])
napkin,set([u'napkin'])
request,set(['request'])
heat,set(['heat'])
face,set(['face'])
tech,set(['tech'])
clean,set(['clean'])
away,set(['away'])
fact,set(['fact'])
incorporate,set(['incorporate'])
multimedia,set(['multimedia'])
shot,set(['shot'])
show,set(['show'])
recipe,set([u'recipe'])
bring,set(['bring'])
appetizersetc,set(['appetizersetc'])
find,set(['find'])
staff,set(['staff'])
busy,set(['busy'])
based,set(['based'])
menu,set(['menu'])
theme,set(['theme'])
going,set(['going'])
pretty,set(['pretty'])
announce,set(['announce'])
local,set(['local'])
plate,set([u'plate'])
touchscreen,set(['touchscreen'])
get,set(['get'])
beat,set(['beat'])
familiar,set(['familiar'])
blur,set(['blur'])
watch,set(['watch'])
prohibition,set(['prohibition'])
appetizer,set(['appetizer'])
preparing,set(['preparing'])
bar,set(['bar'])
resteraunt,set(['resteraunt'])
email,set(['email'])
recommendations,set(['recommendations'])
grab,set(['grab'])
view,set(['view'])
bars,set(['bars'])
set,set(['set'])
art,set(['art'])
thwarting,set(['thwarting'])
liquor,set(['liquor'])
seat,set(['seat'])
see,set(['see'])
computer,set(['computer'])
close,set(['close'])
sport,set([u'sport'])
best,set(['best'])
websitemenu,set(['websitemenu'])
record,set(['record'])
movie,set([u'movie'])
review,set([u'review'])
outside,set(['outside'])
juggle,set(['juggle'])
reading,set(['reading'])
across,set(['across'])
decorate,set(['decorate'])
available,set(['available'])
ability,set(['ability'])
tables,set(['tables'])
screen,set(['screen'])
wear,set(['wear'])
key,set(['key'])
interface,set(['interface'])
news,set(['news'])
come,set(['come'])
kitchen,set(['kitchen'])
restaurant,set(['restaurant'])
country,set([u'country'])
antisocial,set(['antisocial'])
display,set(['display'])
etc,set(['etc'])
tour,set(['tour'])
games,set(['games'])
passing,set(['passing'])
whole,set(['whole'])
asked,set(['asked'])
comment,set([u'comment'])
relevant,set(['relevant'])
afterwards,set(['afterwards'])
point,set([u'point'])
simple,set(['simple'])
waiterwaitress,set(['waiterwaitress'])
whatever,set(['whatever'])
satisfaction,set(['satisfaction'])
simply,set(['simply'])
learning,set(['learning'])
article,set([u'article'])
table,set(['table'])
expensive,set(['expensive'])
login,set(['login'])
bingo,set(['bingo'])
bathroom,set(['bathroom'])
raise,set(['raise'])
attraction,set([u'attraction'])
addition,set(['addition'])
create,set(['create'])
locally,set(['locally'])
due,set(['due'])
proprietor,set([u'proprietor'])
toss,set(['toss'])
curtain,set(['curtain'])
meeting,set([u'meeting'])
empty,set(['empty'])
website,set(['website'])
direction,set([u'direction'])
corresponding,set(['corresponding'])
advertise,set(['advertise'])
affixed,set(['affixed'])
finished,set(['finished'])
child,set([u'child'])
spin,set(['spin'])
present,set(['present'])
look,set(['look'])
ifwhen,set(['ifwhen'])
bill,set(['bill'])
animates,set(['animates'])
air,set(['air'])
fingertip,set([u'fingertip'])
neat,set(['neat'])
many,set(['many'])
fun,set(['fun'])
situation,set(['situation'])
animated,set(['animated'])
guide,set(['guide'])
changed,set(['changed'])
played,set(['played'])
it,set(['it'])
surface,set(['surface'])
good,set(['good'])
im,set(['im'])
in,set(['in'])
ready,set(['ready'])
partner,set([u'partner'])
technology,set(['technology'])
sever,set(['sever'])
captivating,set(['captivating'])
different,set(['different'])
shirt,set(['shirt'])
perhaps,set(['perhaps'])
pay,set(['pay'])
make,set(['make'])
linked,set(['linked'])
poetic,set(['poetic'])
pad,set(['pad'])
reminder,set(['reminder'])
events,set(['events'])
status,set(['status'])
clear,set(['clear'])
arrives,set(['arrives'])
pick,set(['pick'])
hang,set(['hang'])
holidays,set(['holidays'])
student,set([u'student'])
changing,set(['changing'])
elderflower,set(['elderflower'])
cartoon,set([u'cartoon'])
kid,set([u'kid'])
theater,set(['theater'])
try,set(['try'])
well,set(['well'])
maker,set(['maker'])
person,set(['person'])
without,set(['without'])
solve,set(['solve'])
convenient,set(['convenient'])
theatres,set(['theatres'])
model,set(['model'])
audio,set(['audio'])
drawing,set(['drawing'])
left,set(['left'])
photo,set(['photo'])
sporting,set(['sporting'])
thanks,set(['thanks'])
questions,set(['questions'])
researpapers,set(['researpapers'])
touch,set(['touch'])
flavor,set(['flavor'])
announcement,set([u'announcement'])
cut,set(['cut'])
ads,set(['ads'])
tablet,set([u'tablet'])
also,set(['also'])
seems,set(['seems'])
panflets,set(['panflets'])
passive,set(['passive'])
wall,set([u'wall'])
add,set(['add'])
potential,set(['potential'])
board,set(['board'])
save,set(['save'])
smart,set(['smart'])
gave,set(['gave'])
real,set(['real'])
complaint,set(['complaint'])
around,set(['around'])
format,set([u'format'])
read,set(['read'])
big,set(['big'])
showing,set(['showing'])
preferred,set(['preferred'])
possible,set(['possible'])
game,set([u'game'])
know,set(['know'])
desk,set([u'desk'])
world,set(['world'])
color,set(['color'])
necessary,set(['necessary'])
like,set(['like'])
inviting,set(['inviting'])
cooler,set(['cooler'])
message,set(['message'])
clown,set([u'clown'])
server,set(['server'])
specific,set(['specific'])
either,set(['either'])
night,set(['night'])
bunch,set(['bunch'])
become,set(['become'])
stationary,set(['stationary'])
right,set(['right'])
deal,set(['deal'])
people,set(['people'])
interact,set(['interact'])
back,set(['back'])
tvs,set(['tvs'])
clubs,set(['clubs'])
warmer,set(['warmer'])
recommendation,set([u'recommendation'])
proper,set(['proper'])
home,set(['home'])
animate,set(['animate'])
newsletter,set(['newsletter'])
practical,set(['practical'])
scale,set(['scale'])
allegiances,set(['allegiances'])
pen,set(['pen'])
tracker,set(['tracker'])
caloriesnutrition,set(['caloriesnutrition'])
core,set(['core'])
business,set(['business'])
communicate,set(['communicate'])
popular,set(['popular'])
step,set(['step'])
wtth,set(['wtth'])
eye,set(['eye'])
throw,set(['throw'])
beaches,set(['beaches'])
wouldnt,set(['wouldnt'])
island,set(['island'])
wihere,set(['wihere'])
dinner,set(['dinner'])
ensure,set(['ensure'])
stand,set(['stand'])
mixed,set(['mixed'])
introduced,set(['introduced'])
seeing,set(['seeing'])
reseteraunts,set(['reseteraunts'])
readable,set(['readable'])
image,set([u'image'])
within,set(['within'])
functional,set(['functional'])
weather,set(['weather'])
lesson,set(['lesson'])
log,set(['log'])
prepare,set(['prepare'])
area,set(['area'])
support,set(['support'])
there,set(['there'])
question,set(['question'])
approximate,set(['approximate'])
class,set(['class'])
lot,set(['lot'])
music,set(['music'])
happy,set(['happy'])
function,set([u'function'])
head,set(['head'])
medium,set([u'medium'])
chatting,set(['chatting'])
offer,set(['offer'])
poster,set([u'poster'])
cloth,set(['cloth'])
neutral,set(['neutral'])
hear,set(['hear'])
competition,set(['competition'])
with,set(['with'])
eat,set(['eat'])
info,set(['info'])
made,set(['made'])
temp,set(['temp'])
wish,set(['wish'])
appliance,set(['appliance'])
flip,set(['flip'])
us,set([u'us'])
placed,set(['placed'])
carriage,set(['carriage'])
books,set(['books'])
customers,set(['customers'])
draftsman,set(['draftsman'])
highlight,set(['highlight'])
informational,set(['informational'])
called,set(['called'])
ordered,set(['ordered'])
ad,set(['ad'])
up,set(['up'])
certain,set(['certain'])
describe,set(['describe'])
ins,set(['ins'])
alarm,set(['alarm'])
file,set(['file'])
check,set(['check'])
again,set(['again'])
way,set(['way'])
tip,set(['tip'])
mroe,set(['mroe'])
book,set(['book'])
you,set(['you'])
really,set(['really'])
poor,set(['poor'])
picture,set(['picture'])
draw,set(['draw'])
repeat,set(['repeat'])
football,set(['football'])
problems,set(['problems'])
prepared,set(['prepared'])
included,set(['included'])
faster,set(['faster'])
using,set(['using'])
outing,set([u'outing'])
space,set(['space'])
youtube,set(['youtube'])
visual,set(['visual'])
eliminate,set(['eliminate'])
depth,set(['depth'])
beverage,set([u'beverage'])
time,set(['time'])
familypatrons,set(['familypatrons'])
