Super_Word,Value
restaurant,"set(['restaurants', 'restaurant'])"
receive,set(['receive'])
inspired,"set(['inspired', 'animated', 'animate'])"
larger,set(['larger'])
emergency,set(['emergency'])
guide,set(['guide'])
etc,set(['etc'])
tour,set(['tour'])
social,set(['social'])
login,set(['login'])
whole,set(['whole'])
options,"set(['options', 'option'])"
comment,set([u'comment'])
suggest,set(['suggest'])
relevant,set(['relevant'])
afterwards,set(['afterwards'])
family,set(['family'])
point,set([u'point'])
color,set(['color'])
sign,set(['sign'])
waiterwaitress,set(['waiterwaitress'])
whatever,set(['whatever'])
satisfaction,set(['satisfaction'])
simply,set(['simply'])
towncity,set(['towncity'])
table,"set([u'table', 'tables'])"
festivals,set(['festivals'])
total,set(['total'])
expensive,set(['expensive'])
bingo,set(['bingo'])
bathroom,"set(['bathroom', u'bar', 'room', 'kitchen'])"
from,set(['from'])
raise,set(['raise'])
addition,set(['addition'])
locally,set(['locally'])
visit,set(['visit'])
due,"set(['right', 'due'])"
next,set(['next'])
vineyard,set(['vineyard'])
live,set(['live'])
music,set(['music'])
calm,set(['calm'])
crab,set(['crab'])
taken,set(['taken'])
bill,set(['bill'])
type,set(['type'])
today,set(['today'])
direction,set([u'direction'])
engaged,set(['engaged'])
affixed,"set(['attach', 'affixed'])"
finished,set(['finished'])
cookware,"set(['cookware', 'pots'])"
dresigns,set(['dresigns'])
customer,"set([u'customer', 'customers', u'patron'])"
bartender,set(['bartender'])
look,set(['look'])
hour,set(['hour'])
expanded,set(['expanded'])
entertained,"set(['entertain', 'entertained'])"
fingertip,"set(['end', u'fingertip', 'tip'])"
cam,set(['cam'])
newspaper,set([u'newspaper'])
making,set(['making'])
ingredient,set([u'ingredient'])
example,set(['example'])
history,"set(['past', 'future', 'history'])"
decorative,set(['decorative'])
purchases,set(['purchases'])
played,set(['played'])
process,set(['process'])
in,set(['in'])
suggestions,"set(['concept', 'suggestions', u'idea', 'experience', 'ideal', 'program', 'plan', 'suggestion', 'purpose'])"
it,"set(['it', 'its'])"
good,set(['good'])
something,set(['something'])
want,set(['want'])
beautifully,set(['beautifully'])
ready,set(['ready'])
partner,set([u'partner'])
technology,set(['technology'])
sever,set(['sever'])
wihere,set(['wihere'])
different,set(['different'])
shirt,set(['shirt'])
thing,set([u'thing'])
rather,set(['rather'])
pay,set(['pay'])
make,set(['make'])
linked,set(['linked'])
read,set(['read'])
interact,set(['interact'])
wall,set([u'wall'])
dessert,"set(['dessert', 'appetizer', 'desserts'])"
instead,set(['instead'])
week,set([u'week'])
map,set(['map'])
used,"set(['used', 'utilize', 'across'])"
mat,set([u'mat'])
cocktail,set(['cocktail'])
enjoyment,set(['enjoyment'])
stop,set(['stop'])
drink,"set(['drink', 'drinks'])"
upon,set(['upon'])
decor,set(['decor'])
alert,set(['alert'])
timed,set(['timed'])
lay,set(['lay'])
tablecloth,"set(['tablecloths', 'tablecloth'])"
wave,"set(['surf', 'wave'])"
cartoon,set([u'cartoon'])
kid,"set([u'child', 'children', u'kid'])"
introduced,set(['introduced'])
theater,"set(['theatres', u'theater'])"
light,set(['light'])
youre,set(['youre'])
simple,set(['simple'])
asked,"set(['ask', 'asked'])"
without,set(['without'])
convenient,set(['convenient'])
drawing,set(['drawing'])
left,set(['left'])
help,set([u'help'])
money,set(['money'])
sporting,set(['sporting'])
displayed,set(['displayed'])
via,set(['via'])
thanks,set(['thanks'])
using,set(['using'])
touch,"set(['touch', 'touching'])"
flavor,set([u'flavor'])
mixup,set(['mixup'])
projection,set(['projection'])
announcement,"set([u'announcement', 'statement'])"
imporove,set(['imporove'])
monitor,set(['monitor'])
tablet,set([u'tablet'])
also,set(['also'])
sale,set([u'sale'])
passive,set(['passive'])
attraction,set([u'attraction'])
add,set(['add'])
potential,set(['potential'])
board,set(['board'])
pad,set(['pad'])
refill,set([u'refill'])
save,set(['save'])
might,set(['might'])
photographed,set(['photographed'])
someone,"set(['someone', u'tourist', 'temp', 'modern', 'person', 'neutral', u'adult', 'man'])"
captivating,set(['captivating'])
maker,"set(['maker', 'makers'])"
food,"set(['food', u'beverage'])"
big,set(['big'])
showing,set(['showing'])
possible,set(['possible'])
try,"set(['try', 'best'])"
know,set(['know'])
ninja,set(['ninja'])
resteraunt,set(['resteraunt'])
easily,set(['easily'])
necessary,set(['necessary'])
like,set(['like'])
inviting,set(['inviting'])
liveupdating,set(['liveupdating'])
efficiency,set(['efficiency'])
customizations,set(['customizations'])
specific,"set(['specific', 'fact'])"
weather,set(['weather'])
night,set(['night'])
popular,set(['popular'])
wtth,set(['wtth'])
meal,"set(['dinner', 'meal'])"
turtle,set(['turtle'])
status,set(['status'])
everyone,set(['everyone'])
cost,set([u'cost'])
often,set(['often'])
deal,"set(['deals', u'deal'])"
people,"set(['free', 'people'])"
hard,set(['hard'])
play,set(['play'])
competition,set(['competition'])
clubs,set(['clubs'])
recommendation,"set(['recommendations', u'recommendation'])"
newsletter,set([u'newsletter'])
event,set(['event'])
special,"set(['specials', u'special'])"
out,set(['out'])
large,set(['large'])
scale,set(['scale'])
entertainment,"set(['work', 'service', 'show', 'entertainment', u'game', 'games', u'activity', 'fun'])"
content,set(['content'])
everything,set(['everything'])
encourage,"set(['further', 'encourage'])"
exit,set([u'exit'])
caloriesnutrition,set(['caloriesnutrition'])
electronics,set(['electronics'])
communicate,set(['communicate'])
possibility,set([u'possibility'])
loyalty,set(['loyalty'])
step,set(['step'])
display,set(['display'])
become,set(['become'])
estimate,set(['estimate'])
beaches,set(['beaches'])
fabric,"set(['cloth', 'fabric'])"
waiter,"set(['waiter', 'waitress', 'server'])"
of,set(['of'])
needing,"set(['needed', 'needing', 'together'])"
keep,set(['keep'])
practical,set(['practical'])
turn,set(['turn'])
ensure,set(['ensure'])
greatly,set(['greatly'])
mixed,set(['mixed'])
view,set(['view'])
think,set(['think'])
designed,set(['designed'])
origin,"set([u'origin', 'source'])"
seeing,set(['seeing'])
reseteraunts,set(['reseteraunts'])
dont,set(['dont'])
revenue,set(['revenue'])
image,set([u'image'])
within,set(['within'])
one,set(['one'])
doesnt,set(['doesnt'])
directly,set(['directly'])
calorie,set([u'calorie'])
pokemon,set(['pokemon'])
city,set(['city'])
guest,set(['guest'])
prepare,"set(['prepare', 'many', 'readable', 'prepared', 'proper', 'changing', 'stationary'])"
area,set(['area'])
ordering,set(['ordering'])
top,set(['top'])
question,set([u'question'])
approximate,set(['approximate'])
long,set(['long'])
too,set(['too'])
lot,set(['lot'])
interests,set(['interests'])
nutrition,set(['nutrition'])
way,set(['way'])
offer,set(['offer'])
season,set(['season'])
appreciation,set(['appreciation'])
hear,set(['hear'])
card,"set([u'waste', 'paper', 'card'])"
believe,set(['believe'])
with,set(['with'])
eat,set(['eat'])
info,"set(['info', 'news', 'signal', 'request', 'information'])"
television,"set(['tv', 'television', u'medium', 'call', 'tvs'])"
made,"set(['made', 'done', 'functional'])"
surrounding,set(['surrounding'])
wish,set(['wish'])
appliance,"set(['device', 'warmer', 'appliance', u'system', 'empty'])"
flip,set(['flip'])
us,set([u'us'])
preparation,set(['preparation'])
placed,set(['placed'])
idle,set([u'idle'])
invention,set(['invention'])
maybe,set(['maybe'])
outing,set([u'outing'])
interactive,set(['interactive'])
function,set([u'function'])
liqour,set(['liqour'])
napkin,set([u'napkin'])
ad,"set(['advertising', 'ad', u'advertisement', 'ads'])"
clip,set(['clip'])
certain,set(['certain'])
describe,set(['describe'])
ins,set(['ins'])
need,set(['need'])
aged,set(['aged'])
occupied,"set(['busy', 'occupied'])"
check,set(['check'])
sell,set(['sell'])
built,"set(['fully', 'create', 'arrives', 'built', 'limitless'])"
floor,set(['floor'])
allergies,set(['allergies'])
able,set(['able'])
parks,set(['parks'])
dining,set(['dining'])
book,"set(['magazines', 'book', 'books'])"
take,set(['take'])
finding,set(['finding'])
trivia,set(['trivia'])
rides,set(['rides'])
picture,set([u'picture'])
draw,set(['draw'])
repeat,set(['repeat'])
customize,set(['customize'])
plus,set(['plus'])
coolerto,set(['coolerto'])
appear,set(['appear'])
give,set(['give'])
faster,set(['faster'])
clear,set(['clear'])
space,set(['space'])
youtube,set(['youtube'])
visual,set(['visual'])
order,"set(['order', 'orders'])"
place,set(['place'])
clean,set(['clean'])
time,set(['time'])
wine,set([u'wine'])
familypatrons,set(['familypatrons'])
