Super_Word,Value
coolerto,set(['coolerto'])
outing,set([u'outing'])
too,"set(['too', 'quite'])"
way,set(['way'])
kid,"set(['ninja', 'bartender', 'guest', u'clown', u'kid'])"
friend,set([u'friend'])
happy,set(['happy'])
function,set([u'function'])
head,set(['head'])
medium,set([u'medium'])
introvert,set(['introvert'])
chatting,set(['chatting'])
that,set(['that'])
poster,set([u'poster'])
signup,set(['signup'])
idea,"set(['concept', 'idea'])"
appreciation,set(['appreciation'])
neutral,set(['neutral'])
part,set([u'part'])
seat,set(['seat'])
with,set(['with'])
info,"set(['info', u'preview', 'clip', 'multimedia', 'readable', 'visual', 'menus', 'catalog', 'audio', 'informational', 'math', 'interactive'])"
past,"set(['past', 'future'])"
television,"set(['tv', 'specials', 'television', 'animated', u'cartoon'])"
made,"set(['making', 'made'])"
target,set(['target'])
type,set(['type'])
appliance,set(['appliance'])
up,set(['up'])
us,set([u'us'])
preparation,set(['preparation'])
record,set(['record'])
idle,set([u'idle'])
invention,set(['invention'])
complaint,"set([u'comment', 'complaint', 'statement', u'recommendation'])"
decorate,set(['decorate'])
light,set(['light'])
highlight,set(['highlight'])
called,set(['called'])
liqour,set(['liqour'])
ordered,"set(['ordered', 'sent'])"
ad,set([u'ad'])
youtube,set(['youtube'])
describe,set(['describe'])
mine,set(['mine'])
ins,set(['ins'])
close,set(['close'])
aged,set(['aged'])
occupied,set(['occupied'])
orders,set(['orders'])
again,set(['again'])
built,set(['built'])
convenient,set(['convenient'])
there,set(['there'])
tip,"set([u'plate', 'tip', 'surface', 'rocks', 'water', 'heat', 'flowing', 'stationary'])"
note,set([u'note'])
mroe,set(['mroe'])
ideal,set(['ideal'])
book,"set([u'essay', 'book', 'books'])"
you,set(['you'])
trivia,set(['trivia'])
poor,set(['poor'])
picture,set(['picture'])
play,"set(['beat', 'play', 'played'])"
normal,"set(['proper', 'normal'])"
customize,set(['customize'])
lesson,set(['lesson'])
football,"set(['season', 'football', u'sport', 'competition', 'team'])"
problems,set(['problems'])
prepared,"set(['preparing', 'prepared'])"
plan,set([u'plan'])
included,set(['included'])
aware,set(['aware'])
class,set(['class'])
appear,set(['appear'])
alarm,set(['alarm'])
napkin,set([u'napkin'])
request,set(['request'])
sale,"set(['purchases', u'sale', 'revenue'])"
face,set(['face'])
depth,set(['depth'])
fact,set(['fact'])
clean,set(['clean'])
time,set(['time'])
inevitably,set(['inevitably'])
familypatrons,set(['familypatrons'])
