Super_Word,Value
due,"set(['due', 'thanks'])"
clear,set(['clear'])
doesnt,set(['doesnt'])
done,set(['done'])
directly,set(['directly'])
message,"set(['message', 'copy', 'request', 'file', 'desk'])"
little,set(['little'])
log,set(['log'])
area,"set(['city', 'area'])"
ordering,set(['ordering'])
top,set(['top'])
constantly,set(['constantly'])
system,"set(['system', 'systems'])"
coolerto,set(['coolerto'])
too,"set(['too', 'quite'])"
way,set(['way'])
house,set(['house'])
expanded,set(['expanded'])
record,set(['record'])
interests,"set(['interests', 'activities', 'allegiances', 'loyalty'])"
head,set(['head'])
lot,set(['lot'])
that,set(['that'])
season,"set(['season', 'weeks', 'year'])"
signup,set(['signup'])
appreciation,set(['appreciation'])
heat,"set(['light', 'surface', 'rocks', 'water', 'heat', 'plates', 'stationary'])"
part,set(['part'])
sign,set(['sign'])
with,set(['with'])
made,"set(['making', 'made'])"
target,set(['target'])
places,set(['places'])
characteristic,set(['characteristic'])
appliance,set(['appliance'])
up,set(['up'])
preparation,set(['preparation'])
placed,"set(['placed', 'displayed'])"
computer,set(['computer'])
complaint,set(['complaint'])
empty,set(['empty'])
highlight,set(['highlight'])
happy,set(['happy'])
display,"set(['screens', 'color', 'screen', 'display', 'displays'])"
interactive,"set(['info', 'gaming', 'multimedia', 'readable', 'catalog', 'visual', 'formats', 'audio', 'informational', 'math', 'interactive'])"
liqour,set(['liqour'])
ordered,"set(['ordered', 'sent'])"
ad,set(['ad'])
videos,"set(['television', 'kids', 'guest', 'videos', 'entertainment', 'tv', 'movie', 'themed', 'specials', 'movies', 'theaters', 'video', 'animated'])"
describe,set(['describe'])
mine,set(['mine'])
idles,set(['idles'])
further,set(['further'])
work,set(['work'])
occupied,set(['occupied'])
advertise,"set(['customize', 'advertise'])"
again,set(['again'])
functions,"set(['function', 'functions'])"
built,set(['built'])
person,"set(['person', 'someone'])"
convenient,set(['convenient'])
there,set(['there'])
able,"set(['necessary', 'ability', 'needing', 'able', 'possible', 'ready', 'need'])"
contact,set(['contact'])
power,set(['power'])
also,set(['also'])
ideal,set(['ideal'])
book,"set(['essays', 'book', 'books'])"
announcements,set(['announcements'])
trivia,set(['trivia'])
rides,"set(['rides', 'bed', 'clothes'])"
poor,set(['poor'])
play,"set(['beat', 'play', 'played'])"
normal,"set(['proper', 'normal'])"
limitless,set(['limitless'])
prepared,"set(['preparing', 'prepared'])"
included,set(['included'])
posters,"set(['posters', 'prints', 'cartoons', 'makers'])"
future,"set(['past', 'future'])"
class,set(['class'])
appear,set(['appear'])
windows,set(['windows'])
alarm,set(['alarm'])
napkin,set(['napkin'])
youtube,set(['youtube'])
neutral,set(['neutral'])
order,set(['order'])
depth,set(['depth'])
points,set(['points'])
fact,set(['fact'])
time,set(['time'])
inevitably,set(['inevitably'])
orders,set(['orders'])
familypatrons,set(['familypatrons'])
