Super_Word,Value
chef,"set(['version', 'makers', 'chef', 'pen', 'invention', 'maker'])"
see,set(['see'])
itsel,set(['itsel'])
us,set([u'us'])
want,"set(['enjoy', 'seeing', 'remember', 'everyone', u'help', 'look', 'feel', 'choose', 'raise', 'bring', 'want', 'go', 'advertise', 'find', 'forget', 'sell', 'leave', 'wear', 'appear', 'prepare', 'pay', 'make', 'offer', 'visit', 'waiting', 'send', 'realize', 'write', 'live', 'call', 'calm', 'announce', 'juggle', 'save', 'take', 'draw', 'repeat', 'get', 'read', 'pick', 'stop', 'loyalty', 'break', 'hear', 'know', 'ask', 'believe', 'eat', 'wait', 'throw', 'give', 'fit', 'wash', 'receive', 'maybe', 'keep', 'try', 'remain', 'stand', 'wish', 'think', 'lay'])"
further,set(['further'])
partner,"set(['bill', 'request', 'board', u'recommendation', u'partner', 'team', u'meeting', 'staff'])"
aged,"set(['aged', u'adult'])"
sever,"set(['chatting', 'inviting', 'customize', 'toss', 'pretend', 'decorate', 'blur', 'grab', 'sever'])"
behindthescenes,set(['behindthescenes'])
scale,"set([u'medium', 'light', 'heat', 'surface', 'wave', 'depth', 'scale', 'weather', 'cold', 'air'])"
present,set(['present'])
cocktail,"set(['decorative', 'liquor', u'recipe', 'desserts', 'dish', u'calorie', 'clothing', 'flavor', 'drinks', 'coloring', 'pens', 'fabric', 'paint', 'allergies', 'pots', u'attraction', 'beer', 'crab', u'ingredient', 'cocktail', 'food', 'dessert', 'drink', 'cheap', 'water', 'cloth', 'seafood', 'clothes', u'tree', 'rocks', 'preparation', u'beverage', 'neat', 'clean', 'pizza', u'meal', 'wine'])"
rather,"set(['smaller', 'faster', 'rather', 'larger', 'better', 'cooler', 'warmer'])"
movie,"set(['gaming', 'clip', 'show', 'dance', 'sporting', 'clubs', u'video', 'themed', u'sport', 'guest', 'entertainment', 'tv', u'movie', 'played', u'feature', 'theme', u'poster', 'trivia', 'profile', 'picture', 'play', 'beat', 'big', u'screen', 'watch', u'band', u'game', 'ninja', u'cartoon', u'kid', 'television', u'theater', 'restaurant', 'host', u'clown', 'specials', 'tour', 'games', 'night', 'fun', 'animated', 'interactive'])"
able,"set(['available', 'used', 'ordered', 'linked', 'displayed', 'selected', 'able', 'applicable', 'preferred', 'prepared', 'done', 'preparing', 'ready', 'introduced', 'saved', 'asked', 'sent', 'designed'])"
best,set(['best'])
note,set([u'note'])
also,set(['also'])
book,"set([u'essay', u'review', 'paper', 'books', 'reading', 'book'])"
caloriesnutrition,set(['caloriesnutrition'])
new,set(['new'])
towncity,set(['towncity'])
ifwhen,set(['ifwhen'])
signup,set(['signup'])
resteraunt,set(['resteraunt'])
locally,set(['locally'])
limitless,"set(['passive', 'characteristic', 'neutral', 'limitless', 'animate'])"
description,"set(['website', 'information', 'description', u'map', 'list', u'article', 'guide', 'history'])"
power,set(['power'])
class,"set(['group', 'class'])"
never,"set(['even', 'easily', 'them', 'constantly', 'inevitably', 'fully', 'never', 'whatever', 'that', 'without', 'simply', 'either', 'directly', 'instead'])"
upon,set(['upon'])
free,set(['free'])
become,set(['become'])
based,set(['based'])
along,set(['along'])
appetizer,set(['appetizer'])
come,"set(['expanded', 'changed', 'heard', 'going', 'incorporated', 'come'])"
coolerto,set(['coolerto'])
websitemenu,set(['websitemenu'])
great,"set(['great', 'little', 'large', 'lot', 'small', 'whole'])"
short,"set(['short', 'full'])"
wouldnt,set(['wouldnt'])
home,set(['home'])
many,"set(['different', 'relevant', 'many', 'specific', 'proper', 'certain', 'mixed', 'local'])"
napkin,"set(['sp', 'misc', 'functional', 'tvs', 'computer', 'file', u'newsletter', 'monitor', 'menus', 'multimedia', 'readable', 'platform', 'tracker', u'print', 'electronics', u'preview', 'email', 'smart', 'core', 'touchscreen', u'format', 'visual', 'mime', u'desk', 'interface', 'info', 'napkin', 'catalog', 'server', 'math', 'cam', 'login', 'audio', 'informational'])"
well,"set(['far', 'well'])"
modern,"set(['modern', 'today'])"
st,set(['st'])
wihere,set(['wihere'])
perhaps,set(['perhaps'])
place,set([u'place'])
timed,"set(['timed', 'intractable', 'recharge'])"
thwarting,set(['thwarting'])
order,"set(['order', 'orders'])"
familypatrons,set(['familypatrons'])
