Super_Word,Value
medium,"set(['device', u'medium'])"
introvert,set(['introvert'])
chatting,set(['chatting'])
that,set(['that'])
season,"set(['season', 'record'])"
signup,set(['signup'])
back,"set(['away', 'back'])"
appreciation,set(['appreciation'])
neutral,set(['neutral'])
part,set(['part'])
tvs,"set(['bars', u'tourist', 'sporting', 'tvs', 'dining', 'clubs', 'parks', 'theatres'])"
seat,set(['seat'])
with,set(['with'])
info,"set(['info', 'website', 'gaming', 'photo', 'multimedia', 'catalog', 'audio', 'informational', 'guide', 'interactive'])"
television,"set(['tv', 'specials', 'television'])"
made,"set(['making', 'made'])"
target,set(['target'])
characteristic,set(['characteristic'])
appliance,set(['appliance'])
up,"set(['up', 'out'])"
us,set([u'us'])
preparation,set(['preparation'])
placed,"set(['placed', 'displayed'])"
idle,set([u'idle'])
invention,set(['invention'])
complaint,"set([u'comment', 'complaint', 'statement', u'recommendation'])"
decorate,set(['decorate'])
maybe,set(['maybe'])
highlight,set(['highlight'])
called,set(['called'])
liqour,set(['liqour'])
ordered,"set(['ordered', 'sent'])"
ad,set([u'ad'])
request,set(['request'])
describe,set(['describe'])
mine,set(['mine'])
ins,set(['ins'])
alarm,set(['alarm'])
right,"set(['right', 'left'])"
close,set(['close'])
work,set(['work'])
occupied,set(['occupied'])
linked,set(['linked'])
again,set(['again'])
built,set(['built'])
check,"set(['repeat', 'check', 'calculate'])"
convenient,set(['convenient'])
there,set(['there'])
able,"set(['sure', 'necessary', 'ability', 'able', 'possible', 'need'])"
note,set([u'note'])
mroe,set(['mroe'])
ideal,set(['ideal'])
book,"set([u'essay', 'book', 'books'])"
poster,set([u'poster'])
you,set(['you'])
poor,set(['poor'])
customize,set(['customize'])
lesson,set(['lesson'])
football,"set(['football', 'team'])"
problems,set(['problems'])
prepared,"set(['preparing', 'prepared'])"
plan,set([u'plan'])
included,set(['included'])
coolerto,set(['coolerto'])
prize,set([u'prize'])
give,"set(['enjoy', 'incorporate', 'fix', 'give', 'bring', 'take', 'find', 'create', 'utilize', 'send', 'attach', 'add', 'choose', 'save', 'eliminate', 'draw', 'get', 'communicate', 'explore', 'hear', u'affect', 'keep', 'try', 'solve', 'enhance', 'make'])"
using,set(['using'])
room,set(['room'])
outing,set([u'outing'])
napkin,set([u'napkin'])
youtube,set(['youtube'])
visual,set(['visual'])
order,set(['order'])
depth,set(['depth'])
fact,set(['fact'])
time,set(['time'])
familypatrons,set(['familypatrons'])
