Super_Word,Value
best,"set(['preparation', 'support', 'practice', 'try', u'game', 'games', u'activity', 'best'])"
even,set(['even'])
websitemenu,set(['websitemenu'])
clock,set(['clock'])
movie,"set([u'movie', '3d'])"
review,set([u'review'])
multimedia,set(['multimedia'])
recommendation,"set(['recommendations', u'recommendation'])"
idle,set([u'idle'])
current,set(['current'])
outside,set(['outside'])
version,set(['version'])
example,set(['example'])
without,set(['without'])
juggle,set(['juggle'])
reading,set(['reading'])
email,set(['email'])
available,set(['available'])
full,set(['full'])
ability,set(['ability'])
essay,set([u'essay'])
business,set(['business'])
screen,"set(['trivia', 'product', u'medium', 'fabric', u'screen', 'system', 'surface', 'decor', 'rocks', 'cloth', u'rock', 'world', 'total'])"
never,set(['never'])
answers,"set(['statement', 'answers'])"
drawing,set(['drawing'])
water,set(['water'])
seafood,set(['seafood'])
explore,set(['explore'])
coloring,set(['coloring'])
let,set(['let'])
wear,set(['wear'])
key,"set(['device', 'warmer', 'stand', 'key'])"
making,set(['making'])
represented,set(['represented'])
article,set([u'article'])
come,set(['come'])
teacher,set([u'teacher'])
change,set([u'change'])
wait,set(['wait'])
great,set(['great'])
outing,set([u'outing'])
tablet,set([u'tablet'])
restaurant,set(['restaurant'])
receive,set(['receive'])
country,set([u'country'])
inspired,"set(['inspired', 'animated', 'animates', 'animate'])"
antisocial,set(['antisocial'])
experience,set(['experience'])
display,set(['display'])
etc,set(['etc'])
tour,set(['tour'])
pick,"set(['choice', 'pick'])"
login,set(['login'])
asked,"set(['ask', 'asked'])"
comment,set([u'comment'])
relevant,set(['relevant'])
love,set(['love'])
projection,set(['projection'])
family,set(['family'])
point,set([u'point'])
simple,set(['simple'])
others,set(['others'])
sign,set(['sign'])
waiterwaitress,set(['waiterwaitress'])
private,set(['private'])
replace,set(['replace'])
satisfaction,set(['satisfaction'])
interface,set(['interface'])
simply,set(['simply'])
platform,set(['platform'])
learning,set(['learning'])
towncity,set(['towncity'])
table,"set([u'table', 'tables'])"
festivals,set(['festivals'])
expensive,set(['expensive'])
bingo,set(['bingo'])
passive,set(['passive'])
bathroom,set(['bathroom'])
from,set(['from'])
raise,set(['raise'])
attraction,set([u'attraction'])
addition,set(['addition'])
give,set(['give'])
visit,set(['visit'])
due,"set(['right', 'due'])"
next,set(['next'])
vineyard,set(['vineyard'])
proprietor,set([u'proprietor'])
call,set(['call'])
calm,set(['calm'])
crab,set(['crab'])
toss,set(['toss'])
strike,set(['strike'])
curtain,set(['curtain'])
meeting,set([u'meeting'])
empty,set(['empty'])
direction,set([u'direction'])
corresponding,set(['corresponding'])
wish,set(['wish'])
phone,set(['phone'])
flag,set([u'flag'])
cookware,"set(['cookware', 'pots'])"
dresigns,set(['dresigns'])
interests,set(['interests'])
ins,set(['ins'])
spin,set(['spin'])
customer,"set([u'customer', 'customers', u'patron'])"
account,set(['account'])
bartender,set(['bartender'])
look,set(['look'])
hour,set(['hour'])
ifwhen,set(['ifwhen'])
work,set(['work'])
entertainment,"set(['fun', 'gaming', 'show', 'entertainment'])"
entertained,set(['entertained'])
air,set(['air'])
remain,set(['remain'])
fingertip,"set(['end', u'fingertip', 'tip'])"
sent,set(['sent'])
cam,set(['cam'])
many,set(['many'])
situation,"set(['situation', u'thing'])"
photographed,set(['photographed'])
guide,set(['guide'])
history,"set(['past', 'future', 'today', 'present', 'history'])"
decorative,set(['decorative'])
purchases,set(['purchases'])
approximate,set(['approximate'])
played,set(['played'])
process,set(['process'])
in,set(['in'])
it,set(['it'])
heard,"set(['heard', 'hear'])"
tag,set([u'tag'])
im,set(['im'])
something,set(['something'])
want,set(['want'])
beautifully,set(['beautifully'])
ready,set(['ready'])
technology,set(['technology'])
wihere,set(['wihere'])
sever,set(['sever'])
around,set(['around'])
behindthescenes,set(['behindthescenes'])
shirt,set(['shirt'])
rather,set(['rather'])
pay,set(['pay'])
make,set(['make'])
island,set(['island'])
linked,set(['linked'])
write,set(['write'])
read,set(['read'])
add,set(['add'])
pad,set(['pad'])
familiar,set(['familiar'])
place,set(['place'])
reminder,set(['reminder'])
pizza,set(['pizza'])
status,set(['status'])
map,set(['map'])
clear,set(['clear'])
sandwich,set(['sandwich'])
mat,set([u'mat'])
cocktail,set(['cocktail'])
flip,set(['flip'])
stop,set(['stop'])
social,set(['social'])
hang,set(['hang'])
loyalty,set(['loyalty'])
holidays,set(['holidays'])
timed,set(['timed'])
catalog,"set(['catalog', 'book', 'books'])"
lay,set(['lay'])
changing,"set(['different', 'used', 'prepare', 'big', 'away', 'constantly', 'changed', 'up', 'whatever', 'prepared', 'poetic', 'sure', 'neat', 'decorate', 'larger', 'changing', 'new', 'preparing'])"
elderflower,set(['elderflower'])
passing,set(['passing'])
short,set(['short'])
theater,"set(['theatres', 'theater'])"
remember,set(['remember'])
maybe,"set(['perhaps', 'maybe'])"
sp,set(['sp'])
well,set(['well'])
st,set(['st'])
deserted,set(['deserted'])
contact,set(['contact'])
solve,set(['solve'])
allow,"set(['intractable', 'forget', 'allows', 'either', 'allow', 'along'])"
allergies,set(['allergies'])
audio,set(['audio'])
order,"set(['order', 'orders'])"
wine,set(['wine'])
afterwards,set(['afterwards'])
help,set(['help'])
photo,set(['photo'])
sporting,set(['sporting'])
top,set(['top'])
displayed,set(['displayed'])
reseteraunts,set(['reseteraunts'])
thanks,set(['thanks'])
questions,"set(['question', 'questions'])"
using,set(['using'])
touch,"set(['touch', 'touching'])"
flavor,set(['flavor'])
mixup,set(['mixup'])
before,set(['before'])
announcement,set([u'announcement'])
cheap,set(['cheap'])
cut,set(['cut'])
monitor,set(['monitor'])
fit,set(['fit'])
dining,set(['dining'])
personal,set(['personal'])
fix,set(['fix'])
extra,set(['extra'])
seems,"set(['seems', 'appear'])"
panflets,set(['panflets'])
better,set(['better'])
wall,set([u'wall'])
window,set([u'window'])
board,set(['board'])
save,set(['save'])
might,set(['might'])
smart,set(['smart'])
gave,set(['gave'])
real,set(['real'])
them,set(['them'])
within,set(['within'])
crash,set([u'crash'])
captivating,set(['captivating'])
food,"set(['food', u'beverage'])"
auto,set(['auto'])
showing,set(['showing'])
preferred,set(['preferred'])
possible,set(['possible'])
band,set([u'band'])
know,set(['know'])
desk,set([u'desk'])
ninja,set(['ninja'])
realize,set(['realize'])
color,set(['color'])
like,set(['like'])
paint,set(['paint'])
easily,set(['easily'])
necessary,set(['necessary'])
name,set(['name'])
inviting,set(['inviting'])
cooler,set(['cooler'])
message,set(['message'])
clown,set([u'clown'])
specific,"set(['specific', 'fact'])"
good,set(['good'])
doesnt,set(['doesnt'])
night,set(['night'])
bunch,set(['bunch'])
wtth,set(['wtth'])
stationary,set(['stationary'])
meal,"set(['dinner', 'meal'])"
two,set(['two'])
turtle,set(['turtle'])
week,set([u'week'])
everyone,set(['everyone'])
deal,"set(['deals', 'deal'])"
people,"set(['poor', 'set', 'group', 'people', 'free', 'content', 'aged'])"
staff,set(['staff'])
house,set(['house'])
hard,set(['hard'])
finished,set(['finished'])
back,set(['back'])
competition,set(['competition'])
clubs,set(['clubs'])
itsel,set(['itsel'])
year,set(['year'])
home,set(['home'])
newsletter,set(['newsletter'])
draw,set(['draw'])
event,"set(['thwarting', 'offer', 'event', 'break', 'events', 'throw'])"
special,"set(['specials', u'special'])"
out,set(['out'])
leave,set(['leave'])
scale,set(['scale'])
space,set(['space'])
allegiances,set(['allegiances'])
pen,"set(['pen', 'pens'])"
tracker,set(['tracker'])
caloriesnutrition,set(['caloriesnutrition'])
print,set([u'print'])
electronics,set(['electronics'])
math,set(['math'])
resteraunt,set(['resteraunt'])
core,set(['core'])
drink,"set(['drink', 'drinks'])"
power,set(['power'])
upon,set(['upon'])
contain,"set(['utilize', 'contain', 'include', 'informational', 'across', 'happy'])"
communicate,set(['communicate'])
possibility,set([u'possibility'])
quite,set(['quite'])
small,set(['small'])
step,set(['step'])
mime,set(['mime'])
become,set(['become'])
put,"set(['put', 'options', 'option'])"
eye,set(['eye'])
estimate,set(['estimate'])
pretend,set(['pretend'])
caloriesfood,set(['caloriesfood'])
beaches,set(['beaches'])
log,set(['log'])
wouldnt,set(['wouldnt'])
waiter,"set(['waiter', 'server'])"
of,set(['of'])
needing,set(['needing'])
wrong,set(['wrong'])
practical,set(['practical'])
turn,set(['turn'])
ensure,set(['ensure'])
mixed,set(['mixed'])
view,set(['view'])
think,set(['think'])
designed,set(['designed'])
origin,set([u'origin'])
seeing,set(['seeing'])
locally,set(['locally'])
revenue,set(['revenue'])
feel,set(['feel'])
image,set([u'image'])
beer,set(['beer'])
misc,set(['misc'])
one,set(['one'])
wash,set(['wash'])
weather,set(['weather'])
directly,set(['directly'])
calorie,set([u'calorie'])
pokemon,set(['pokemon'])
tablecloth,set(['tablecloth'])
city,set(['city'])
little,set(['little'])
smaller,set(['smaller'])
guest,set(['guest'])
area,set(['area'])
ordering,set(['ordering'])
interact,set(['interact'])
there,set(['there'])
live,set(['live'])
appetizersetc,set(['appetizersetc'])
coolerto,set(['coolerto'])
attach,"set(['attach', 'affixed'])"
too,set(['too'])
way,set(['way'])
music,set(['music'])
expanded,set(['expanded'])
store,set(['store'])
function,set([u'function'])
head,set(['head'])
lot,set(['lot'])
chatting,set(['chatting'])
that,set(['that'])
poster,set([u'poster'])
signup,set(['signup'])
placemats,set(['placemats'])
idea,"set(['concept', 'characteristic', 'suggestions', 'idea', u'feature', 'ideal', 'program', u'plan', 'suggestion', 'model', 'whole'])"
appreciation,set(['appreciation'])
heat,set(['heat'])
profile,set(['profile'])
beat,set(['beat'])
card,"set(['paper', 'card'])"
copy,set(['copy'])
with,set(['with'])
eat,set(['eat'])
info,"set(['info', 'news', 'information', u'format'])"
also,set(['also'])
television,"set(['tv', 'television', 'tvs'])"
made,"set(['made', 'done', 'limitless'])"
target,set(['target'])
type,set(['type'])
appliance,set(['appliance'])
youtube,set(['youtube'])
us,set([u'us'])
placed,set(['placed'])
carriage,set(['carriage'])
invention,set(['invention'])
complaint,set(['complaint'])
friend,"set(['someone', u'tourist', 'temp', 'modern', 'children', 'neutral', 'maker', 'person', 'host', 'introvert', u'adult', u'student', u'child', u'partner', 'man', 'makers', u'friend', u'kid'])"
light,set(['light'])
highlight,set(['highlight'])
called,set(['called'])
interactive,set(['interactive'])
instead,set(['instead'])
liqour,set(['liqour'])
ordered,"set(['ordered', 'direct'])"
ad,"set(['ads', 'theme', u'preview', u'ad', 'advertising'])"
clip,set(['clip'])
certain,set(['certain'])
describe,set(['describe'])
mine,set(['mine'])
sale,set([u'sale'])
file,"set(['record', 'file'])"
need,set(['need'])
occupied,"set(['busy', 'occupied'])"
check,set(['check'])
sell,set(['sell'])
again,set(['again'])
built,"set(['fully', 'create', 'arrives', 'built', 'functional'])"
convenient,set(['convenient'])
able,set(['able'])
parks,set(['parks'])
note,set([u'note'])
mroe,set(['mroe'])
potential,set(['potential'])
take,set(['take'])
season,set(['season'])
you,set(['you'])
really,set(['really'])
rides,set(['rides'])
picture,set(['picture'])
play,set(['play'])
repeat,set(['repeat'])
normal,set(['normal'])
customize,set(['customize'])
popular,set(['popular'])
lesson,set(['lesson'])
football,set(['football'])
problems,set(['problems'])
included,set(['included'])
aware,set(['aware'])
class,set(['class'])
faster,set(['faster'])
alarm,set(['alarm'])
napkin,set([u'napkin'])
request,set(['request'])
visual,set(['visual'])
face,set(['face'])
eliminate,set(['eliminate'])
depth,set(['depth'])
clean,set(['clean'])
time,set(['time'])
left,set(['left'])
familypatrons,set(['familypatrons'])
