Super_Word,Value
top,set(['top'])
there,set(['there'])
system,set(['system'])
name,set(['name'])
too,"set(['too', 'quite'])"
lot,set(['lot'])
sale,"set([u'sale', 'revenue'])"
kid,"set(['guest', u'clown', u'kid'])"
friend,set([u'friend'])
calm,set(['calm'])
function,set(['function'])
head,set(['head'])
medium,set([u'medium'])
way,set(['way'])
chatting,set(['chatting'])
that,set(['that'])
lesson,set(['lesson'])
season,"set(['season', 'record', 'team'])"
signup,set(['signup'])
poster,set([u'poster'])
back,"set(['up', 'away', 'back', 'out'])"
appreciation,set(['appreciation'])
neutral,set(['neutral'])
introvert,set(['introvert'])
sign,set(['sign'])
with,set(['with'])
past,"set(['past', 'future'])"
made,"set(['making', 'made'])"
target,set(['target'])
characteristic,set(['characteristic'])
appliance,set(['appliance'])
us,set([u'us'])
preparation,set(['preparation'])
placed,"set(['placed', 'displayed'])"
idle,set([u'idle'])
decorate,set(['decorate'])
maybe,set(['maybe'])
highlight,set(['highlight'])
happy,set(['happy'])
outing,set([u'outing'])
interactive,"set(['gaming', 'entertainment', 'multimedia', 'visual', 'computer', u'video', 'audio', 'interactive'])"
waiterwaitress,set(['waiterwaitress'])
ad,set(['ad'])
youtube,set(['youtube'])
modern,set(['modern'])
ins,set(['ins'])
alarm,set(['alarm'])
close,set(['close'])
need,"set(['need', 'needing'])"
work,set(['work'])
occupied,set(['occupied'])
orders,set(['orders'])
again,set(['again'])
built,set(['built'])
convenient,set(['convenient'])
able,"set(['able', 'ability'])"
note,set([u'note'])
also,set(['also'])
ideal,set(['ideal'])
book,"set([u'essay', 'book', 'books'])"
meeting,set([u'meeting'])
trivia,set(['trivia'])
rides,"set(['bars', 'rides'])"
poor,set(['poor'])
picture,"set(['picture', 'clip', 'photo'])"
play,"set(['beat', 'play', 'played'])"
customize,set(['customize'])
class,set(['class'])
limitless,set(['limitless'])
problems,set(['problems'])
prepared,"set(['preparing', 'prepared'])"
plan,set([u'plan'])
included,set(['included'])
contain,set(['contain'])
coolerto,set(['coolerto'])
websitemenu,set(['websitemenu'])
clear,"set(['clear', 'necessary', 'possible'])"
napkin,set(['napkin'])
request,set(['request'])
finished,set(['finished'])
order,set(['order'])
depth,set(['depth'])
part,set(['part'])
fact,set(['fact'])
clean,"set(['wash', 'clean', 'cool'])"
time,set(['time'])
familypatrons,set(['familypatrons'])
