Super_Word,Value
card,"set(['paper', 'card'])"
log,set(['log'])
wouldnt,set(['wouldnt'])
of,set(['of'])
calories,"set(['calorie', 'calories'])"
wihere,set(['wihere'])
turn,set(['turn'])
dinner,"set(['dinner', 'meal', 'meals'])"
due,"set(['right', 'due'])"
mixed,set(['mixed'])
introduced,set(['introduced'])
think,set(['think'])
lay,set(['lay'])
seeing,set(['seeing'])
reseteraunts,set(['reseteraunts'])
revenue,set(['revenue'])
feel,set(['feel'])
attractions,set(['attractions'])
beer,set(['beer'])
misc,set(['misc'])
one,set(['one'])
wash,set(['wash'])
doesnt,set(['doesnt'])
directly,set(['directly'])
lesson,set(['lesson'])
next,set(['next'])
pokemon,set(['pokemon'])
tablecloth,set(['tablecloth'])
city,set(['city'])
little,set(['little'])
fabric,"set(['decor', 'art', 'fabric', 'media', 'screen', 'appliance', 'system', 'surface', 'mine', 'screens', 'cloth', 'warmer', 'systems', 'cloths', 'device', 'stand'])"
area,set(['area'])
ordering,set(['ordering'])
top,set(['top'])
pots,"set(['cookware', 'pots'])"
approximate,set(['approximate'])
appetizersetc,set(['appetizersetc'])
coolerto,set(['coolerto'])
attach,"set(['attach', 'affixed'])"
too,set(['too'])
way,set(['way'])
call,set(['call'])
essays,set(['essays'])
expanded,set(['expanded'])
store,set(['store'])
calm,set(['calm'])
interests,set(['interests'])
head,set(['head'])
hard,set(['hard'])
lot,set(['lot'])
chatting,set(['chatting'])
that,set(['that'])
season,set(['season'])
signup,set(['signup'])
ads,"set(['ad', 'reminder', 'previews', 'ads', 'advertising'])"
idea,"set(['concept', 'plans', 'models', 'characteristic', 'suggestions', 'idea', 'ideas', 'ideal', 'program', 'suggestion', 'model', 'whole', 'features'])"
appreciation,set(['appreciation'])
heat,set(['heat'])
believe,set(['believe'])
with,set(['with'])
eat,set(['eat'])
television,"set(['tv', 'television', 'tvs'])"
made,"set(['enjoy', 'made', 'done', 'functional'])"
target,set(['target'])
places,"set(['there', 'place', 'origins', 'places'])"
wish,set(['wish'])
flip,set(['flip'])
bed,set(['bed'])
clips,"set(['clips', 'clip'])"
placed,set(['placed'])
carriage,set(['carriage'])
computer,"set(['website', 'computer'])"
complaint,set(['complaint'])
maybe,"set(['perhaps', 'maybe'])"
highlight,set(['highlight'])
happy,set(['happy'])
informational,set(['informational'])
display,"set(['display', 'displays'])"
clear,set(['clear'])
interactive,set(['interactive'])
waiterwaitress,set(['waiterwaitress'])
ordered,"set(['ordered', 'direct'])"
videos,"set(['video', 'videos'])"
request,set(['request'])
describe,set(['describe'])
ins,set(['ins'])
proper,set(['proper'])
idles,set(['idles'])
file,set(['file'])
need,set(['need'])
families,"set(['families', 'family'])"
face,set(['face'])
check,set(['check'])
sell,set(['sell'])
functions,"set(['function', 'functions'])"
dishes,"set(['dish', 'empty', 'dishes'])"
ingredients,set(['ingredients'])
air,set(['air'])
allergies,set(['allergies'])
offer,set(['offer'])
able,set(['able'])
parks,set(['parks'])
contact,set(['contact'])
power,set(['power'])
dining,set(['dining'])
book,"set(['read', 'catalog', 'book', 'books'])"
take,"set(['sales', 'take', 'takes'])"
announcements,set(['announcements'])
you,set(['you'])
trivia,set(['trivia'])
rides,set(['rides'])
play,set(['play'])
sure,set(['sure'])
desserts,"set(['desserts', 'dessert'])"
normal,set(['normal'])
students,set(['students'])
football,set(['football'])
problems,set(['problems'])
prepared,"set(['easily', 'changed', 'prepare', 'again', 'constantly', 'allows', 'up', 'whatever', 'prepared', 'also', 'poetic', 'neat', 'decorate', 'allow', 'changing', 'along', 'preparing'])"
posters,set(['posters'])
called,set(['called'])
future,set(['future'])
class,set(['class'])
give,"set(['gives', 'give'])"
using,set(['using'])
windows,set(['windows'])
seafood,set(['seafood'])
napkin,"set(['napkin', 'napkins'])"
youtube,set(['youtube'])
finished,set(['finished'])
them,set(['them'])
depth,set(['depth'])
points,set(['points'])
fact,"set(['specific', 'fact'])"
clean,set(['clean'])
time,set(['time'])
familypatrons,set(['familypatrons'])
