Super_Word,Value
modern,set(['modern'])
corresponding,set(['corresponding'])
affixed,set(['affixed'])
it,set(['it'])
phone,set(['phone'])
flag,set([u'flag'])
cookware,"set(['bingo', 'cookware'])"
adult,set([u'adult'])
dresigns,set(['dresigns'])
ins,set(['ins'])
spin,set(['spin'])
present,set(['present'])
customer,"set([u'customer', 'customers'])"
account,set(['account'])
bartender,set(['bartender'])
room,set(['room'])
hour,"set([u'week', 'hour'])"
ifwhen,set(['ifwhen'])
leave,"set(['draw', 'get', 'send', 'leave', 'go', 'save'])"
work,set(['work'])
animates,set(['animates'])
entertained,set(['entertained'])
air,set(['air'])
recommendations,set(['recommendations'])
remain,set(['remain'])
fingertip,set([u'fingertip'])
neat,set(['neat'])
sent,set(['sent'])
cam,set(['cam'])
many,set(['many'])
fun,set(['fun'])
situation,set(['situation'])
gave,set(['gave'])
example,set(['example'])
history,set(['history'])
decorative,set(['decorative'])
purchases,set(['purchases'])
antisocial,set(['antisocial'])
approximate,set(['approximate'])
patron,set([u'patron'])
give,"set(['bring', 'make', 'give'])"
process,set(['process'])
in,set(['in'])
suggestions,set(['suggestions'])
touchscreen,set(['touchscreen'])
surface,set(['surface'])
heard,set(['heard'])
tag,set([u'tag'])
im,set(['im'])
something,"set(['wrong', 'something', 'really'])"
want,"set(['wish', 'want'])"
beautifully,set(['beautifully'])
partner,set([u'partner'])
wave,set(['wave'])
activity,set([u'activity'])
technology,"set(['electronics', 'technology'])"
wihere,set(['wihere'])
sever,set(['sever'])
around,set(['around'])
behindthescenes,set(['behindthescenes'])
different,set(['different'])
possibility,set([u'possibility'])
end,set(['end'])
shirt,set(['shirt'])
turn,set(['turn'])
rather,set(['rather'])
pay,"set(['sell', 'pay', 'raise', 'prepare'])"
feature,set([u'feature'])
check,set(['check'])
write,"set(['write', 'read'])"
far,set(['far'])
poetic,set(['poetic'])
pad,set(['pad'])
auto,set(['auto'])
before,set(['before'])
instead,set(['instead'])
reminder,set(['reminder'])
events,set(['events'])
status,set(['status'])
mroe,set(['mroe'])
product,set(['product'])
sandwich,"set(['turtle', 'sandwich', 'crab'])"
description,set(['description'])
cocktail,set(['cocktail'])
information,set(['information'])
stop,set(['stop'])
hang,set(['hang'])
them,set(['them'])
timed,set(['timed'])
catalog,set(['catalog'])
lot,set(['lot'])
designed,set(['designed'])
student,"set([u'teacher', u'student'])"
changing,set(['changing'])
elderflower,set(['elderflower'])
choice,set(['choice'])
repeat,set(['repeat'])
kid,"set(['guest', u'clown', u'kid'])"
short,set(['short'])
theater,set(['theater'])
remember,"set(['remember', 'feel', 'find', 'realize', 'hear', 'know', 'think', 'forget'])"
light,set(['light'])
sp,set(['sp'])
well,set(['well'])
st,set(['st'])
deserted,set(['deserted'])
perhaps,set(['perhaps'])
without,set(['without'])
solve,"set(['fix', 'solve'])"
allow,set(['allow'])
allergies,set(['allergies'])
theatres,set(['theatres'])
model,set(['model'])
order,set(['order'])
wine,set(['wine'])
world,set(['world'])
theme,set(['theme'])
played,set(['played'])
help,set(['help'])
able,set(['able'])
sporting,set(['sporting'])
displayed,set(['displayed'])
characteristic,set(['characteristic'])
paper,set(['paper'])
thanks,set(['thanks'])
questions,"set(['answers', 'questions'])"
researpapers,set(['researpapers'])
touch,"set(['touch', 'wash', 'touching', 'throw'])"
cold,set(['cold'])
mixup,set(['mixup'])
bunch,set(['bunch'])
tables,set(['tables'])
cut,set(['cut'])
group,set(['group'])
ads,set(['ads'])
fit,set(['fit'])
dining,set(['dining'])
personal,set(['personal'])
extra,set(['extra'])
seems,set(['seems'])
panflets,set(['panflets'])
better,"set(['better', 'faster'])"
attraction,set([u'attraction'])
add,set(['add'])
book,"set(['book', 'books'])"
board,set(['board'])
might,set(['might'])
smart,set(['smart'])
photographed,set(['photographed'])
real,set(['real'])
complaint,set(['complaint'])
someone,"set(['someone', 'everyone'])"
crash,set([u'crash'])
captivating,set(['captivating'])
animate,set(['animate'])
food,set(['food'])
big,set(['big'])
showing,set(['showing'])
practice,set(['practice'])
preferred,set(['preferred'])
break,set(['break'])
band,set([u'band'])
game,"set([u'game', 'games'])"
private,set(['private'])
desk,set([u'desk'])
step,set(['step'])
ninja,set(['ninja'])
towncity,set(['towncity'])
color,set(['color'])
like,set(['like'])
easily,set(['easily'])
trivia,set(['trivia'])
necessary,"set(['necessary', 'possible'])"
name,set(['name'])
inviting,set(['inviting'])
fully,set(['fully'])
rocks,set(['rocks'])
specific,"set(['specific', 'certain'])"
good,set(['good'])
maker,set(['maker'])
either,set(['either'])
man,set(['man'])
rock,set([u'rock'])
popular,set(['popular'])
wtth,set(['wtth'])
stationary,set(['stationary'])
meal,set(['meal'])
placemats,set(['placemats'])
profile,set(['profile'])
right,set(['right'])
deal,set(['deal'])
people,set(['people'])
staff,set(['staff'])
house,set(['house'])
hard,set(['hard'])
finished,set(['finished'])
idea,"set(['concept', 'idea'])"
tvs,set(['tvs'])
decor,set(['decor'])
used,set(['used'])
itsel,set(['itsel'])
year,set(['year'])
proper,set(['proper'])
home,set(['home'])
advertise,set(['advertise'])
newsletter,set(['newsletter'])
message,set(['message'])
special,set([u'special'])
mat,set([u'mat'])
try,"set(['try', 'choose'])"
scale,set(['scale'])
there,set(['there'])
space,set(['space'])
support,set(['support'])
allegiances,set(['allegiances'])
content,set(['content'])
pen,set(['pen'])
tracker,set(['tracker'])
caloriesnutrition,set(['caloriesnutrition'])
print,set([u'print'])
math,set(['math'])
resteraunt,set(['resteraunt'])
deals,set(['deals'])
core,set(['core'])
limitless,set(['limitless'])
power,set(['power'])
upon,set(['upon'])
contain,set(['contain'])
empty,set(['empty'])
free,set(['free'])
loyalty,set(['loyalty'])
host,set(['host'])
included,set(['included'])
placed,set(['placed'])
put,set(['put'])
eye,set(['eye'])
estimate,set(['estimate'])
pretend,set(['pretend'])
caloriesfood,set(['caloriesfood'])
beaches,set(['beaches'])
log,set(['log'])
wouldnt,set(['wouldnt'])
waiter,set(['waiter'])
island,set(['island'])
needing,set(['needing'])
keep,set(['keep'])
practical,set(['practical'])
thing,set([u'thing'])
dinner,set(['dinner'])
statement,set(['statement'])
place,set(['place'])
stand,set(['stand'])
incorporated,set(['incorporated'])
decorate,set(['decorate'])
mixed,set(['mixed'])
view,set(['view'])
top,set(['top'])
lay,set(['lay'])
origin,set([u'origin'])
seeing,set(['seeing'])
reseteraunts,set(['reseteraunts'])
revenue,set(['revenue'])
orders,set(['orders'])
readable,set(['readable'])
image,set([u'image'])
within,set(['within'])
misc,"set(['misc', 'temp'])"
functional,set(['functional'])
one,"set(['two', 'one'])"
clear,set(['clear'])
weather,set(['weather'])
done,set(['done'])
directly,set(['directly'])
type,set(['type'])
themed,set(['themed'])
lesson,set(['lesson'])
pokemon,set(['pokemon'])
tablecloth,set(['tablecloth'])
city,set(['city'])
little,set(['little'])
limited,set(['limited'])
fabric,set(['fabric'])
area,set(['area'])
ordering,set(['ordering'])
interact,"set(['interact', 'communicate'])"
constantly,set(['constantly'])
question,set(['question'])
system,set(['system'])
appetizersetc,set(['appetizersetc'])
coolerto,set(['coolerto'])
attach,set(['attach'])
of,set(['of'])
too,set(['too'])
way,set(['way'])
doesnt,set(['doesnt'])
expanded,set(['expanded'])
store,set(['store'])
happy,set(['happy'])
function,set([u'function'])
guide,set(['guide'])
head,set(['head'])
medium,set([u'medium'])
introvert,set(['introvert'])
chatting,set(['chatting'])
that,set(['that'])
poster,set([u'poster'])
signup,set(['signup'])
back,set(['back'])
cloth,"set(['cloth', 'pots', 'paint'])"
heat,"set(['water', 'heat'])"
part,set([u'part'])
competition,set(['competition'])
card,set(['card'])
copy,set(['copy'])
with,set(['with'])
eat,"set(['drink', 'eat'])"
info,"set(['info', 'website'])"
past,set(['past'])
television,"set(['tv', 'television'])"
made,set(['made'])
target,set(['target'])
specials,set(['specials'])
tree,set([u'tree'])
up,set(['up'])
us,set([u'us'])
preparation,set(['preparation'])
record,set(['record'])
carriage,set(['carriage'])
future,set(['future'])
friend,set([u'friend'])
maybe,set(['maybe'])
highlight,set(['highlight'])
informational,set(['informational'])
display,set(['display'])
interactive,"set(['gaming', 'entertainment', 'multimedia', 'interactive'])"
interests,set(['interests'])
waiterwaitress,set(['waiterwaitress'])
ordered,set(['ordered'])
ad,set(['ad'])
look,set(['look'])
toss,set(['toss'])
describe,set(['describe'])
mine,set(['mine'])
youtube,set(['youtube'])
file,"set(['server', 'mime', 'file', u'format'])"
further,set(['further'])
need,set(['need'])
aged,set(['aged'])
occupied,set(['occupied'])
linked,set(['linked'])
option,set(['option'])
again,set(['again'])
built,set(['built'])
person,set(['person'])
visual,set(['visual'])
convenient,set(['convenient'])
contact,set(['contact'])
tip,set(['tip'])
parks,"set([u'tourist', 'parks'])"
makers,set(['makers'])
note,set([u'note'])
also,set(['also'])
ideal,set(['ideal'])
potential,set(['potential'])
take,set(['take'])
season,set(['season'])
you,set(['you'])
out,set(['out'])
rides,set(['rides'])
poor,set(['poor'])
picture,set(['picture'])
play,set(['play'])
sure,set(['sure'])
normal,set(['normal'])
customize,set(['customize'])
football,set(['football'])
problems,set(['problems'])
prepared,set(['prepared'])
plan,set([u'plan'])
device,set(['device'])
aware,set(['aware'])
class,set(['class'])
appear,set(['appear'])
night,set(['night'])
using,set(['using'])
appreciation,set(['appreciation'])
alarm,set(['alarm'])
napkin,set([u'napkin'])
request,set(['request'])
sale,set([u'sale'])
face,set(['face'])
afterwards,set(['afterwards'])
depth,set(['depth'])
tech,set(['tech'])
familypatrons,set(['familypatrons'])
clean,set(['clean'])
time,set(['time'])
preview,set([u'preview'])
inevitably,set(['inevitably'])
left,set(['left'])
away,set(['away'])
fact,set(['fact'])
