Super_Word,Value
fingertip,set([u'fingertip'])
neat,set(['neat'])
sent,set(['sent'])
cam,set(['cam'])
many,set(['many'])
fun,set(['fun'])
situation,set(['situation'])
photographed,set(['photographed'])
example,set(['example'])
become,set(['become'])
history,set(['history'])
decorative,set(['decorative'])
purchases,set(['purchases'])
changed,set(['changed'])
approximate,set(['approximate'])
patron,set([u'patron'])
give,set(['give'])
process,set(['process'])
in,set(['in'])
suggestions,set(['suggestions'])
complaint,set(['complaint'])
surface,set(['surface'])
heard,set(['heard'])
tag,set([u'tag'])
im,set(['im'])
something,set(['something'])
want,set(['want'])
beautifully,set(['beautifully'])
ready,set(['ready'])
partner,set([u'partner'])
clothing,set(['clothing'])
gaming,set(['gaming'])
technology,set(['technology'])
wihere,set(['wihere'])
sever,set(['sever'])
tourist,set([u'tourist'])
behindthescenes,set(['behindthescenes'])
different,set(['different'])
possibility,set([u'possibility'])
end,set(['end'])
shirt,set(['shirt'])
turn,set(['turn'])
rather,set(['rather'])
large,set(['large'])
make,set(['make'])
island,set(['island'])
utilize,set(['utilize'])
linked,set(['linked'])
write,set(['write'])
read,set(['read'])
poetic,set(['poetic'])
pad,set(['pad'])
big,set(['big'])
place,set(['place'])
reminder,set(['reminder'])
events,set(['events'])
pizza,set(['pizza'])
status,set(['status'])
map,set(['map'])
product,set(['product'])
used,set(['used'])
mat,set([u'mat'])
cocktail,set(['cocktail'])
flip,set(['flip'])
modern,set(['modern'])
stop,set(['stop'])
social,set(['social'])
hang,set(['hang'])
decor,set(['decor'])
holidays,set(['holidays'])
timed,set(['timed'])
catalog,set(['catalog'])
lot,set(['lot'])
introvert,set(['introvert'])
designed,set(['designed'])
student,set([u'student'])
changing,set(['changing'])
elderflower,set(['elderflower'])
choice,set(['choice'])
passing,set(['passing'])
repeat,set(['repeat'])
kid,set([u'kid'])
included,set(['included'])
short,set(['short'])
theater,set(['theater'])
remember,set(['remember'])
maybe,set(['maybe'])
antisocial,set(['antisocial'])
sp,set(['sp'])
well,set(['well'])
know,set(['know'])
st,set(['st'])
deserted,set(['deserted'])
perhaps,set(['perhaps'])
contact,set(['contact'])
solve,set(['solve'])
around,set(['around'])
allow,set(['allow'])
pay,set(['pay'])
theatres,set(['theatres'])
model,set(['model'])
audio,set(['audio'])
interface,set(['interface'])
order,set(['order'])
wine,set(['wine'])
world,set(['world'])
theme,set(['theme'])
played,set(['played'])
help,set(['help'])
able,set(['able'])
sporting,set(['sporting'])
top,set(['top'])
displayed,set(['displayed'])
characteristic,set(['characteristic'])
paper,set(['paper'])
thanks,set(['thanks'])
questions,set(['questions'])
using,set(['using'])
touch,set(['touch'])
flavor,set(['flavor'])
rocks,set(['rocks'])
mixup,set(['mixup'])
before,set(['before'])
tables,set(['tables'])
cheap,set(['cheap'])
cut,set(['cut'])
group,set(['group'])
ads,set(['ads'])
fit,set(['fit'])
dining,set(['dining'])
personal,set(['personal'])
fix,set(['fix'])
extra,set(['extra'])
seems,set(['seems'])
panflets,set(['panflets'])
better,set(['better'])
attraction,set([u'attraction'])
window,set([u'window'])
book,set(['book'])
board,set(['board'])
save,set(['save'])
might,set(['might'])
smart,set(['smart'])
gave,set(['gave'])
real,set(['real'])
them,set(['them'])
someone,set(['someone'])
crash,set([u'crash'])
captivating,set(['captivating'])
animate,set(['animate'])
format,set([u'format'])
food,set(['food'])
auto,set(['auto'])
showing,set(['showing'])
practice,set(['practice'])
preferred,set(['preferred'])
possible,set(['possible'])
break,set(['break'])
band,set([u'band'])
game,set([u'game'])
touching,set(['touching'])
whatever,set(['whatever'])
desk,set([u'desk'])
ninja,set(['ninja'])
realize,set(['realize'])
color,set(['color'])
like,set(['like'])
paint,set(['paint'])
easily,set(['easily'])
necessary,set(['necessary'])
name,set(['name'])
inviting,set(['inviting'])
cooler,"set(['cooler', 'warmer'])"
fully,set(['fully'])
clown,set([u'clown'])
server,set(['server'])
specific,set(['specific'])
good,set(['good'])
maker,set(['maker'])
allergies,set(['allergies'])
either,set(['either'])
man,set(['man'])
night,set(['night'])
bunch,set(['bunch'])
wtth,set(['wtth'])
stationary,set(['stationary'])
meal,set(['meal'])
two,set(['two'])
caloriesnutrition,set(['caloriesnutrition'])
turtle,set(['turtle'])
profile,set(['profile'])
everyone,set(['everyone'])
platform,set(['platform'])
deal,set(['deal'])
people,set(['people'])
staff,set(['staff'])
house,set(['house'])
intractable,set(['intractable'])
hard,set(['hard'])
simple,set(['simple'])
back,set(['back'])
tvs,set(['tvs'])
clubs,set(['clubs'])
sandwich,set(['sandwich'])
itsel,set(['itsel'])
year,set(['year'])
proper,set(['proper'])
home,set(['home'])
advertise,set(['advertise'])
newsletter,set(['newsletter'])
draw,set(['draw'])
lesson,set(['lesson'])
special,set([u'special'])
out,set(['out'])
leave,set(['leave'])
scale,set(['scale'])
space,set(['space'])
support,set(['support'])
allegiances,set(['allegiances'])
content,set(['content'])
pen,set(['pen'])
tracker,set(['tracker'])
eliminate,set(['eliminate'])
print,set([u'print'])
electronics,set(['electronics'])
math,set(['math'])
resteraunt,set(['resteraunt'])
deals,set(['deals'])
core,set(['core'])
drink,set(['drink'])
finished,set(['finished'])
power,set(['power'])
upon,set(['upon'])
contain,set(['contain'])
communicate,set(['communicate'])
empty,set(['empty'])
free,set(['free'])
loyalty,set(['loyalty'])
small,set(['small'])
host,set(['host'])
mime,set(['mime'])
placed,set(['placed'])
ask,set(['ask'])
eye,set(['eye'])
estimate,set(['estimate'])
pretend,set(['pretend'])
caloriesfood,set(['caloriesfood'])
throw,set(['throw'])
beaches,set(['beaches'])
log,set(['log'])
wouldnt,set(['wouldnt'])
waiter,set(['waiter'])
of,set(['of'])
needing,set(['needing'])
wrong,set(['wrong'])
keep,set(['keep'])
practical,set(['practical'])
thing,set([u'thing'])
dinner,set(['dinner'])
statement,set(['statement'])
ensure,set(['ensure'])
guest,set(['guest'])
incorporated,set(['incorporated'])
decorate,set(['decorate'])
mixed,set(['mixed'])
view,set(['view'])
think,set(['think'])
lay,set(['lay'])
origin,set([u'origin'])
seeing,set(['seeing'])
reseteraunts,set(['reseteraunts'])
revenue,set(['revenue'])
feel,set(['feel'])
pots,set(['pots'])
image,set([u'image'])
beer,set(['beer'])
misc,set(['misc'])
functional,set(['functional'])
one,set(['one'])
feature,set([u'feature'])
wash,set(['wash'])
weather,set(['weather'])
done,set(['done'])
directly,set(['directly'])
type,set(['type'])
themed,set(['themed'])
message,set(['message'])
pokemon,set(['pokemon'])
tablecloth,set(['tablecloth'])
towncity,set(['towncity'])
city,set(['city'])
little,set(['little'])
limited,set(['limited'])
fabric,set(['fabric'])
prepare,set(['prepare'])
area,set(['area'])
ordering,set(['ordering'])
interact,set(['interact'])
constantly,set(['constantly'])
question,set(['question'])
system,set(['system'])
appetizersetc,set(['appetizersetc'])
coolerto,set(['coolerto'])
attach,set(['attach'])
too,set(['too'])
way,set(['way'])
doesnt,set(['doesnt'])
music,set(['music'])
expanded,set(['expanded'])
really,set(['really'])
store,set(['store'])
happy,set(['happy'])
function,set([u'function'])
guide,set(['guide'])
head,set(['head'])
medium,set([u'medium'])
crab,set(['crab'])
chatting,set(['chatting'])
that,set(['that'])
poster,set([u'poster'])
signup,set(['signup'])
placemats,set(['placemats'])
within,set(['within'])
idea,set(['idea'])
cloth,set(['cloth'])
heat,set(['heat'])
part,set([u'part'])
hear,set(['hear'])
competition,set(['competition'])
beat,set(['beat'])
card,set(['card'])
copy,set(['copy'])
with,set(['with'])
eat,set(['eat'])
info,set(['info'])
also,set(['also'])
television,set(['television'])
made,set(['made'])
target,set(['target'])
temp,set(['temp'])
specials,set(['specials'])
readable,set(['readable'])
appliance,set(['appliance'])
up,set(['up'])
us,set([u'us'])
preparation,set(['preparation'])
record,set(['record'])
carriage,set(['carriage'])
books,set(['books'])
customers,set(['customers'])
friend,set([u'friend'])
light,set(['light'])
highlight,set(['highlight'])
informational,set(['informational'])
display,set(['display'])
clear,set(['clear'])
interactive,set(['interactive'])
instead,set(['instead'])
waiterwaitress,set(['waiterwaitress'])
napkin,set([u'napkin'])
ordered,set(['ordered'])
ad,set([u'ad'])
clip,set(['clip'])
look,set(['look'])
certain,set(['certain'])
describe,set(['describe'])
mine,set(['mine'])
sale,set([u'sale'])
wave,set(['wave'])
right,set(['right'])
file,set(['file'])
further,set(['further'])
orders,set(['orders'])
aged,set(['aged'])
occupied,set(['occupied'])
check,set(['check'])
option,set(['option'])
sell,set(['sell'])
again,set(['again'])
built,set(['built'])
person,set(['person'])
convenient,set(['convenient'])
there,set(['there'])
offer,set(['offer'])
tip,set(['tip'])
parks,set(['parks'])
event,set(['event'])
note,set([u'note'])
mroe,set(['mroe'])
ideal,set(['ideal'])
potential,set(['potential'])
take,set(['take'])
season,set(['season'])
tech,set(['tech'])
you,set(['you'])
trivia,set(['trivia'])
rides,set(['rides'])
poor,set(['poor'])
picture,set(['picture'])
play,set(['play'])
sure,set(['sure'])
normal,set(['normal'])
customize,set(['customize'])
popular,set(['popular'])
football,set(['football'])
problems,set(['problems'])
prepared,set(['prepared'])
plan,set([u'plan'])
device,set(['device'])
information,set(['information'])
future,set(['future'])
class,set(['class'])
appear,set(['appear'])
faster,set(['faster'])
encourage,set(['encourage'])
appreciation,set(['appreciation'])
introduced,set(['introduced'])
alarm,set(['alarm'])
entertainment,set(['entertainment'])
request,set(['request'])
visual,set(['visual'])
face,set(['face'])
afterwards,set(['afterwards'])
depth,set(['depth'])
beverage,set([u'beverage'])
week,set([u'week'])
familypatrons,set(['familypatrons'])
clean,set(['clean'])
time,set(['time'])
preview,set([u'preview'])
inevitably,set(['inevitably'])
left,set(['left'])
away,set(['away'])
fact,set(['fact'])
