Super_Word,Value
like,set(['like'])
easily,set(['easily'])
necessary,"set(['necessary', 'possible'])"
name,set(['name'])
inviting,set(['inviting'])
fully,set(['fully'])
rocks,set(['rocks'])
specific,"set(['specific', 'certain'])"
good,set(['good'])
doesnt,set(['doesnt'])
either,set(['either'])
man,set(['man'])
night,set(['night'])
bunch,set(['bunch'])
wtth,set(['wtth'])
stationary,set(['stationary'])
meal,set(['meal'])
placemats,set(['placemats'])
profile,set(['profile'])
right,set(['right'])
deal,set(['deal'])
people,set(['people'])
house,set(['house'])
hard,set(['hard'])
simple,set(['simple'])
back,set(['back'])
tvs,set(['tvs'])
used,set(['used'])
itsel,set(['itsel'])
year,set(['year'])
proper,set(['proper'])
home,set(['home'])
advertise,set(['advertise'])
newsletter,set(['newsletter'])
event,set(['event'])
special,set([u'special'])
out,set(['out'])
large,"set(['large', 'small'])"
scale,set(['scale'])
space,set(['space'])
support,set(['support'])
possibility,set([u'possibility'])
allegiances,set(['allegiances'])
content,set(['content'])
pen,set(['pen'])
tracker,set(['tracker'])
caloriesnutrition,set(['caloriesnutrition'])
print,set([u'print'])
math,set(['math'])
resteraunt,set(['resteraunt'])
deals,set(['deals'])
core,set(['core'])
limitless,set(['limitless'])
power,set(['power'])
upon,set(['upon'])
contain,set(['contain'])
empty,set(['empty'])
free,set(['free'])
loyalty,set(['loyalty'])
popular,set(['popular'])
host,set(['host'])
included,set(['included'])
become,set(['become'])
put,set(['put'])
estimate,set(['estimate'])
pretend,set(['pretend'])
caloriesfood,set(['caloriesfood'])
beaches,set(['beaches'])
fabric,set(['fabric'])
wouldnt,set(['wouldnt'])
recharge,set(['recharge'])
of,set(['of'])
needing,set(['needing'])
practical,set(['practical'])
thing,set([u'thing'])
dinner,set(['dinner'])
statement,set(['statement'])
place,set(['place'])
guest,set(['guest'])
incorporated,set(['incorporated'])
decorate,set(['decorate'])
mixed,set(['mixed'])
view,set(['view'])
top,set(['top'])
designed,set(['designed'])
origin,set([u'origin'])
seeing,set(['seeing'])
reseteraunts,set(['reseteraunts'])
revenue,set(['revenue'])
feel,"set(['feel', 'believe', 'think', 'know'])"
readable,set(['readable'])
image,set([u'image'])
within,set(['within'])
misc,"set(['misc', 'temp'])"
functional,set(['functional'])
one,"set(['two', 'one'])"
wash,set(['wash'])
weather,set(['weather'])
done,set(['done'])
directly,set(['directly'])
type,set(['type'])
themed,set(['themed'])
message,set(['message'])
pokemon,set(['pokemon'])
tablecloth,set(['tablecloth'])
towncity,set(['towncity'])
city,set(['city'])
little,set(['little'])
limited,set(['limited'])
log,set(['log'])
prepare,set(['prepare'])
area,set(['area'])
ordering,set(['ordering'])
interact,"set(['interact', 'communicate'])"
constantly,set(['constantly'])
question,set(['question'])
system,set(['system'])
appetizersetc,set(['appetizersetc'])
coolerto,set(['coolerto'])
attach,set(['attach'])
too,set(['too'])
way,set(['way'])
expanded,set(['expanded'])
store,set(['store'])
happy,set(['happy'])
function,set([u'function'])
guide,set(['guide'])
head,set(['head'])
medium,set([u'medium'])
introvert,set(['introvert'])
chatting,set(['chatting'])
that,set(['that'])
poster,set([u'poster'])
signup,set(['signup'])
ads,set(['ads'])
idea,"set(['concept', 'idea'])"
appreciation,set(['appreciation'])
neutral,set(['neutral'])
part,set([u'part'])
hear,"set(['ask', 'find', 'hear', 'forget', 'remember'])"
competition,set(['competition'])
card,set(['card'])
copy,set(['copy'])
with,set(['with'])
eat,"set(['drink', 'eat'])"
info,"set(['info', 'website'])"
also,set(['also'])
television,"set(['tv', 'television'])"
made,set(['made'])
target,set(['target'])
specials,set(['specials'])
appliance,set(['appliance'])
up,set(['up'])
us,set([u'us'])
preparation,set(['preparation'])
record,set(['record'])
carriage,set(['carriage'])
future,set(['future'])
complaint,set(['complaint'])
friend,set([u'friend'])
light,set(['light'])
highlight,set(['highlight'])
informational,set(['informational'])
display,set(['display'])
clear,set(['clear'])
interactive,"set(['multimedia', 'interactive'])"
interests,set(['interests'])
waiterwaitress,set(['waiterwaitress'])
napkin,set([u'napkin'])
ordered,set(['ordered'])
ad,set([u'ad'])
look,set(['look'])
toss,set(['toss'])
describe,set(['describe'])
mine,set(['mine'])
sale,set([u'sale'])
finished,set(['finished'])
file,"set(['server', 'mime', 'file', u'format'])"
further,set(['further'])
need,set(['need'])
st,set(['st'])
occupied,set(['occupied'])
orders,set(['orders'])
option,set(['option'])
again,set(['again'])
built,set(['built'])
person,set(['person'])
convenient,set(['convenient'])
there,set(['there'])
tip,set(['tip'])
parks,"set([u'tourist', 'parks'])"
note,set([u'note'])
mroe,set(['mroe'])
ideal,set(['ideal'])
potential,set(['potential'])
take,set(['take'])
season,set(['season'])
you,set(['you'])
trivia,set(['trivia'])
rides,set(['rides'])
poor,set(['poor'])
picture,set(['picture'])
play,set(['play'])
placed,set(['placed'])
normal,set(['normal'])
customize,set(['customize'])
lesson,set(['lesson'])
football,set(['football'])
problems,set(['problems'])
prepared,set(['prepared'])
sure,set(['sure'])
plan,set([u'plan'])
device,set(['device'])
aware,set(['aware'])
class,set(['class'])
appear,set(['appear'])
alarm,set(['alarm'])
entertainment,"set(['gaming', 'entertainment'])"
request,set(['request'])
visual,set(['visual'])
face,set(['face'])
afterwards,set(['afterwards'])
depth,set(['depth'])
tech,set(['tech'])
familypatrons,set(['familypatrons'])
clean,set(['clean'])
time,set(['time'])
inevitably,set(['inevitably'])
left,set(['left'])
away,set(['away'])
fact,set(['fact'])
