Super_Word,Value
country,set([u'country'])
inspired,"set(['inspired', 'animated', 'animates', 'animate'])"
antisocial,set(['antisocial'])
experience,set(['experience'])
called,set(['called'])
etc,set(['etc'])
tour,set(['tour'])
pick,"set(['choice', 'pick'])"
passing,set(['passing'])
comment,set([u'comment'])
relevant,set(['relevant'])
love,set(['love'])
projection,set(['projection'])
family,set(['family'])
point,set([u'point'])
wall,set([u'wall'])
sign,set(['sign'])
liqour,set(['liqour'])
private,set(['private'])
replace,set(['replace'])
satisfaction,set(['satisfaction'])
ask,"set(['ask', 'asked'])"
simply,set(['simply'])
learning,set(['learning'])
towncity,set(['towncity'])
table,"set(['table', 'tables'])"
festivals,set(['festivals'])
total,set(['total'])
expensive,set(['expensive'])
bingo,set(['bingo'])
passive,set(['passive'])
bathroom,set(['bathroom'])
from,set(['from'])
raise,set(['raise'])
addition,set(['addition'])
locally,set(['locally'])
visit,set(['visit'])
two,set(['two'])
next,set(['next'])
vineyard,set(['vineyard'])
live,set(['live'])
call,set(['call'])
calm,set(['calm'])
familiar,set(['familiar'])
strike,set(['strike'])
curtain,set(['curtain'])
believe,set(['believe'])
wait,set(['wait'])
meeting,set([u'meeting'])
empty,set(['empty'])
website,"set(['website', 'computer'])"
direction,set([u'direction'])
wish,set(['wish'])
corresponding,set(['corresponding'])
it,set(['it'])
phone,set(['phone'])
flag,set([u'flag'])
cookware,"set(['cookware', 'pots'])"
dresigns,set(['dresigns'])
spin,set(['spin'])
bill,set(['bill'])
present,"set(['today', 'present'])"
customer,"set([u'customer', 'customers', u'patron'])"
account,"set(['record', 'account'])"
bartender,set(['bartender'])
look,set(['look'])
hour,set(['hour'])
ifwhen,set(['ifwhen'])
pretend,set(['pretend'])
entertained,set(['entertained'])
air,set(['air'])
remain,set(['remain'])
fingertip,"set(['end', u'fingertip', 'tip'])"
cam,set(['cam'])
many,set(['many'])
fun,set(['fun'])
making,set(['making'])
photographed,set(['photographed'])
example,set(['example'])
history,"set(['past', 'future', 'history'])"
decorative,set(['decorative'])
purchases,set(['purchases'])
approximate,set(['approximate'])
give,set(['give'])
in,set(['in'])
suggestions,"set(['concept', 'characteristic', 'suggestions', 'idea', u'feature', 'ideal', 'program', u'plan', 'suggestion', 'whole'])"
them,set(['them'])
heard,"set(['heard', 'hear'])"
tag,set([u'tag'])
im,set(['im'])
something,set(['something'])
want,set(['want'])
beautifully,set(['beautifully'])
ready,set(['ready'])
technology,set(['technology'])
wihere,set(['wihere'])
sever,set(['sever'])
around,set(['around'])
behindthescenes,set(['behindthescenes'])
different,set(['different'])
shirt,set(['shirt'])
turn,set(['turn'])
rather,set(['rather'])
pay,set(['pay'])
make,set(['make'])
island,set(['island'])
check,set(['check'])
write,set(['write'])
far,set(['far'])
add,set(['add'])
pad,set(['pad'])
dessert,"set(['dessert', 'appetizer', 'desserts'])"
before,set(['before'])
instead,set(['instead'])
pizza,set(['pizza'])
profile,set(['profile'])
gaming,set(['gaming'])
product,set(['product'])
sandwich,set(['sandwich'])
mat,set([u'mat'])
cocktail,set(['cocktail'])
flip,set(['flip'])
stop,set(['stop'])
social,set(['social'])
hang,set(['hang'])
decor,set(['decor'])
holidays,set(['holidays'])
timed,set(['timed'])
catalog,"set(['catalog', 'book', 'books'])"
lot,set(['lot'])
lay,set(['lay'])
changing,"set(['enjoy', 'changed', 'certain', 'hard', 'whatever', 'directly', 'prepare', 'constantly', 'poetic', 'new', 'include', 'happy', 'sure', 'big', 'prepared', 'ensure', 'changing', 'faster', 'larger', 'up', 'placed', 'neat', 'decorate', 'informational', 'preparing'])"
elderflower,set(['elderflower'])
login,set(['login'])
tablecloth,set(['tablecloth'])
short,set(['short'])
remember,set(['remember'])
read,set(['read'])
light,set(['light'])
sp,set(['sp'])
well,set(['well'])
st,set(['st'])
deserted,set(['deserted'])
without,set(['without'])
solve,set(['solve'])
allow,"set(['intractable', 'forget', 'allows', 'either', 'allow', 'along'])"
allergies,set(['allergies'])
theatres,"set(['theatres', 'house', 'theater'])"
model,set(['model'])
audio,set(['audio'])
interface,set(['interface'])
order,"set(['order', 'orders'])"
wine,set(['wine'])
played,set(['played'])
help,set(['help'])
photo,set(['photo'])
sporting,set(['sporting'])
top,set(['top'])
displayed,set(['displayed'])
researpapers,set(['researpapers'])
touch,"set(['touch', 'touching'])"
cold,set(['cold'])
mixup,set(['mixup'])
bunch,set(['bunch'])
cut,set(['cut'])
monitor,set(['monitor'])
fit,set(['fit'])
dining,set(['dining'])
personal,set(['personal'])
fix,set(['fix'])
extra,set(['extra'])
seems,"set(['seems', 'appear'])"
panflets,set(['panflets'])
better,set(['better'])
attraction,set([u'attraction'])
window,set([u'window'])
board,set(['board'])
save,set(['save'])
might,set(['might'])
smart,set(['smart'])
gave,set(['gave'])
real,set(['real'])
complaint,set(['complaint'])
within,set(['within'])
crash,set([u'crash'])
captivating,set(['captivating'])
food,"set(['food', u'beverage'])"
auto,set(['auto'])
showing,set(['showing'])
preferred,set(['preferred'])
possible,set(['possible'])
break,set(['break'])
band,set([u'band'])
game,"set([u'game', 'games', u'activity'])"
know,set(['know'])
desk,set([u'desk'])
ninja,set(['ninja'])
one,set(['one'])
realize,set(['realize'])
color,set(['color'])
like,set(['like'])
easily,set(['easily'])
necessary,set(['necessary'])
name,set(['name'])
inviting,set(['inviting'])
cooler,set(['cooler'])
clown,set([u'clown'])
specific,"set(['specific', 'fact'])"
good,set(['good'])
doesnt,set(['doesnt'])
rock,"set(['world', 'rocks', u'rock'])"
popular,set(['popular'])
wtth,set(['wtth'])
stationary,set(['stationary'])
meal,"set(['dinner', 'meal'])"
caloriesnutrition,set(['caloriesnutrition'])
turtle,set(['turtle'])
status,set(['status'])
everyone,set(['everyone'])
deal,"set(['deals', 'deal'])"
people,"set(['poor', 'set', 'group', 'people', 'free', 'content', 'aged'])"
staff,set(['staff'])
there,set(['there'])
finished,set(['finished'])
back,set(['back'])
competition,set(['competition'])
clubs,set(['clubs'])
used,"set(['used', 'utilize', 'across'])"
itsel,set(['itsel'])
year,set(['year'])
home,set(['home'])
newsletter,set(['newsletter'])
message,set(['message'])
special,"set(['specials', u'special'])"
out,set(['out'])
leave,set(['leave'])
scale,set(['scale'])
space,set(['space'])
allegiances,set(['allegiances'])
pen,"set(['pen', 'pens'])"
tracker,set(['tracker'])
eliminate,set(['eliminate'])
print,set([u'print'])
electronics,set(['electronics'])
math,set(['math'])
resteraunt,set(['resteraunt'])
core,set(['core'])
drink,"set(['drink', 'drinks'])"
power,set(['power'])
upon,set(['upon'])
contain,"set(['included', 'quite', 'contain'])"
communicate,set(['communicate'])
possibility,set([u'possibility'])
loyalty,set(['loyalty'])
small,set(['small'])
step,set(['step'])
mime,set(['mime'])
become,set(['become'])
put,"set(['put', 'options', 'option'])"
eye,set(['eye'])
estimate,set(['estimate'])
caloriesfood,set(['caloriesfood'])
throw,set(['throw'])
beaches,set(['beaches'])
guest,set(['guest'])
wouldnt,set(['wouldnt'])
waiter,"set(['waiter', 'server'])"
of,set(['of'])
needing,set(['needing'])
wrong,set(['wrong'])
keep,"set(['resources', 'keep'])"
practical,set(['practical'])
thing,"set([u'thing', 'situation'])"
map,set(['map'])
place,set(['place'])
mixed,set(['mixed'])
view,set(['view'])
think,set(['think'])
designed,set(['designed'])
origin,set([u'origin'])
seeing,set(['seeing'])
reseteraunts,set(['reseteraunts'])
revenue,set(['revenue'])
feel,set(['feel'])
image,set([u'image'])
beer,set(['beer'])
misc,set(['misc'])
due,"set(['right', 'due'])"
wash,set(['wash'])
weather,set(['weather'])
draw,set(['draw'])
themed,set(['themed'])
lesson,set(['lesson'])
pokemon,set(['pokemon'])
mroe,set(['mroe'])
city,set(['city'])
little,set(['little'])
limited,set(['limited'])
log,set(['log'])
attach,"set(['attach', 'affixed'])"
ordering,set(['ordering'])
interact,set(['interact'])
night,set(['night'])
question,"set(['question', 'questions'])"
system,set(['system'])
coolerto,set(['coolerto'])
paint,set(['paint'])
too,set(['too'])
way,set(['way'])
music,set(['music'])
expanded,set(['expanded'])
really,set(['really'])
friend,"set(['great', 'someone', u'tourist', 'temp', 'modern', 'children', 'neutral', 'makers', 'person', 'host', 'introvert', u'adult', u'student', u'child', u'partner', 'man', 'maker', u'friend', u'kid'])"
function,set([u'function'])
guide,set(['guide'])
head,set(['head'])
medium,set([u'medium'])
crab,set(['crab'])
chatting,set(['chatting'])
that,set(['that'])
poster,set([u'poster'])
signup,set(['signup'])
placemats,set(['placemats'])
cloth,"set(['cloth', 'fabric'])"
heat,set(['heat'])
card,"set(['paper', 'card'])"
copy,set(['copy'])
with,set(['with'])
eat,set(['eat'])
info,"set(['info', u'announcement', 'description', u'format', 'request', 'answers', 'information', 'theme', 'thanks', 'statement', 'news', 'reminder', u'cartoon'])"
television,"set(['tv', 'television', 'tvs'])"
made,"set(['made', 'done', 'limitless'])"
target,set(['target'])
type,set(['type'])
appliance,set(['appliance'])
youtube,set(['youtube'])
us,set([u'us'])
carriage,set(['carriage'])
store,set(['store'])
maybe,"set(['perhaps', 'maybe'])"
highlight,set(['highlight'])
display,set(['display'])
clear,set(['clear'])
interactive,set(['interactive'])
interests,set(['interests'])
waiterwaitress,set(['waiterwaitress'])
ordered,"set(['ordered', 'direct'])"
ad,"set(['ads', u'preview', 'ad', 'advertising'])"
clip,set(['clip'])
toss,set(['toss'])
describe,set(['describe'])
mine,set(['mine'])
ins,set(['ins'])
file,set(['file'])
need,set(['need'])
linked,set(['linked'])
sell,set(['sell'])
again,set(['again'])
built,"set(['fully', 'create', 'arrives', 'built', 'functional'])"
convenient,set(['convenient'])
offer,set(['offer'])
able,set(['able'])
parks,set(['parks'])
contact,set(['contact'])
note,set([u'note'])
also,set(['also'])
potential,set(['potential'])
take,set(['take'])
season,set(['season'])
you,set(['you'])
trivia,set(['trivia'])
rides,set(['rides'])
picture,set(['picture'])
play,set(['play'])
repeat,set(['repeat'])
normal,set(['normal'])
customize,set(['customize'])
football,set(['football'])
problems,set(['problems'])
aware,set(['aware'])
class,set(['class'])
using,set(['using'])
appreciation,set(['appreciation'])
alarm,set(['alarm'])
napkin,set([u'napkin'])
visual,set(['visual'])
sale,set([u'sale'])
face,set(['face'])
afterwards,set(['afterwards'])
depth,set(['depth'])
week,set([u'week'])
clean,set(['clean'])
time,set(['time'])
inevitably,set(['inevitably'])
left,set(['left'])
away,set(['away'])
familypatrons,set(['familypatrons'])
